graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,ratio
erdos-renyi,50,13,50.0,0.016025641025641024,0.7894230769230769,13,21,1d,"[N:T5,0,[], N:T11,16.0,[], N:T6,0,[]]",0.25
erdos-renyi,50,13,50.0,0.017170329670329672,0.836195054945055,12,21,1d,"[N:T10,0,[], N:T33,16.0,[], N:T32,0,[]]",0.25
erdos-renyi,50,17,60.0,0.014570179698882952,0.8642544924720739,17,25,1d,"[N:T7,0,[], N:T14,30.0,[], N:T41,0,[]]",0.33
erdos-renyi,50,17,58.0,0.014050387596899225,0.8568313953488372,17,27,1d,"[N:T16,0,[], N:T12,36.0,[], N:T29,0,[]]",0.33
erdos-renyi,50,17,62.0,0.014726840855106888,0.9921615201900238,17,30,1d,"[N:T4,0,[], N:T8,30.0,[], N:T7,0,[]]",0.33
erdos-renyi,50,17,58.0,0.013290559120073327,0.9154445462878094,17,26,1d,"[N:T4,0,[], N:T36,26.0,[], N:T21,0,[]]",0.33
erdos-renyi,50,17,60.0,0.01466275659824047,0.8863636363636364,16,24,1d,"[N:T5,0,[], N:T2,30.0,[], N:T45,0,[]]",0.33
erdos-renyi,50,13,64.0,0.017543859649122806,0.899671052631579,28,22,2d,"[N:T27,0,[], N:T25,32.0,[], N:T48,0,[]]",0.25
erdos-renyi,50,13,54.0,0.016938519447929738,1.027603513174404,26,24,2d,"[N:T3,0,[], N:T19,36.0,[], N:T23,0,[]]",0.25
erdos-renyi,50,13,56.0,0.01633605600933489,0.8935239206534422,26,21,2d,"[N:T16,0,[], N:T25,24.0,[], N:T27,0,[]]",0.25
erdos-renyi,50,13,58.0,0.01836605446485117,0.9895503483217226,26,25,2d,"[N:T10,0,[], N:T12,30.0,[], N:T21,0,[]]",0.25
erdos-renyi,50,13,54.0,0.015625,0.8683449074074074,28,23,2d,"[N:T3,0,[], N:T29,28.0,[], N:T46,0,[]]",0.25
erdos-renyi,50,17,64.0,0.015281757402101241,0.8237822349570201,34,26,2d,"[N:T1,0,[], N:T30,32.0,[], N:T36,0,[]]",0.33
erdos-renyi,50,17,58.0,0.013692162417374882,0.8642587346553352,32,27,2d,"[N:T11,0,[], N:T47,30.0,[], N:T27,0,[]]",0.33
erdos-renyi,50,17,66.0,0.01566207878500237,0.9347413383958234,34,28,2d,"[N:T13,0,[], N:T20,32.0,[], N:T41,0,[]]",0.33
erdos-renyi,50,17,66.0,0.016516516516516516,0.8363363363363363,32,24,2d,"[N:T13,0,[], N:T28,36.0,[], N:T29,0,[]]",0.33
erdos-renyi,50,17,62.0,0.014804202483285577,0.9023400191021967,34,25,2d,"[N:T0,0,[], N:T34,26.0,[], N:T31,0,[]]",0.33
erdos-renyi,50,13,70.0,0.022364217252396165,0.8779552715654952,52,22,4d,"[N:T21,0,[], N:T0,36.0,[], N:T37,0,[]]",0.25
erdos-renyi,50,13,56.0,0.01710445937690898,0.8683567501527184,52,19,4d,"[N:T3,0,[], N:T32,30.0,[], N:T27,0,[]]",0.25
erdos-renyi,50,13,52.0,0.017603249830737983,0.7833446174678402,48,19,4d,"[N:T4,0,[], N:T48,34.0,[], N:T16,0,[]]",0.25
erdos-renyi,50,13,50.0,0.015566625155666251,0.8396637608966376,48,22,4d,"[N:T29,0,[], N:T14,16.0,[], N:T33,0,[]]",0.25
erdos-renyi,50,13,60.0,0.01722158438576349,0.8564867967853043,56,22,4d,"[N:T14,0,[], N:T39,36.0,[], N:T49,0,[]]",0.25
