graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,ratio 
erdos-renyi,75,19,66.0,0.009428571428571429,0.9032857142857142,10,38,10,"[T32 W: 0, T42 W: 13.0, T22 W: 9.0, T62 W: 0]",0.25
erdos-renyi,75,19,85.0,0.01172737306843267,0.9271523178807947,10,34,10,"[T2 W: 0, T56 W: 7.0, T57 W: 13.0, T52 W: 8.0, T55 W: 0]",0.25
erdos-renyi,75,19,63.0,0.009197080291970803,0.9105109489051095,10,31,10,"[T17 W: 0, T18 W: 17.0, T56 W: 4.0, T4 W: 16.0, T30 W: 0]",0.25
erdos-renyi,75,19,66.0,0.009927797833935019,0.9532190132370638,10,36,10,"[T11 W: 0, T58 W: 14.0, T28 W: 6.0, T73 W: 14.0, T21 W: 0]",0.25
erdos-renyi,75,19,71.0,0.010122611919019104,0.9830339321357285,10,37,10,"[T57 W: 0, T30 W: 18.0, T16 W: 5.0, T30 W: 14.0, T69 W: 0]",0.25
erdos-renyi,75,25,109.0,0.011610566680869195,1.007988922028121,10,42,10,"[T36 W: 0, T35 W: 15.0, T31 W: 7.0, T57 W: 18.0, T74 W: 0]",0.33
erdos-renyi,75,25,102.0,0.01066499372647428,1.1759723964868256,10,48,10,"[T53 W: 0, T67 W: 18.0, T58 W: 5.0, T55 W: 6.0, T57 W: 0]",0.33
erdos-renyi,75,25,88.0,0.00934777990227321,0.9820480135967707,10,43,10,"[T31 W: 0, T9 W: 18.0, T55 W: 18.0, T61 W: 0]",0.33
erdos-renyi,75,25,98.0,0.010862336510751497,1.0228330747062735,10,45,10,"[T21 W: 0, T29 W: 16.0, T67 W: 3.0, T74 W: 3.0, T17 W: 7.0, T48 W: 0]",0.33
erdos-renyi,75,25,93.0,0.010197368421052632,1.0523026315789474,10,40,10,"[T0 W: 0, T51 W: 10.0, T73 W: 5.0, T48 W: 8.0, T42 W: 0]",0.33
erdos-renyi,75,34,126.0,0.010182641021496687,1.1768223694844029,10,45,10,"[T13 W: 0, T21 W: 16.0, T11 W: 5.0, T65 W: 1.0, T25 W: 14.0, T70 W: 0]",0.45
erdos-renyi,75,34,129.0,0.01015268377144656,1.153785613096175,10,46,10,"[T44 W: 0, T35 W: 12.0, T54 W: 5.0, T12 W: 6.0, T67 W: 12.0, T52 W: 0]",0.45
erdos-renyi,75,34,140.0,0.011464133639043564,1.103177202751392,10,44,10,"[T27 W: 0, T70 W: 18.0, T36 W: 4.0, T3 W: 8.0, T46 W: 9.0, T71 W: 0]",0.45
erdos-renyi,75,34,126.0,0.010190876738919443,1.1677450663215787,10,47,10,"[T7 W: 0, T40 W: 16.0, T64 W: 10.0, T29 W: 5.0, T53 W: 18.0, T8 W: 0]",0.45
erdos-renyi,75,34,136.0,0.010867828032603484,1.1625379574876138,10,48,10,"[T37 W: 0, T45 W: 8.0, T26 W: 7.0, T45 W: 15.0, T49 W: 0]",0.45
erdos-renyi,75,45,205.0,0.01253822629969419,1.3023853211009175,10,49,10,"[T10 W: 0, T37 W: 9.0, T22 W: 14.0, T29 W: 12.0, T54 W: 0]",0.6
erdos-renyi,75,45,199.0,0.012125274189617353,1.3281745064586887,10,49,10,"[T29 W: 0, T73 W: 14.0, T36 W: 10.0, T72 W: 2.0, T70 W: 5.0, T36 W: 12.0, T45 W: 0]",0.6
erdos-renyi,75,45,238.0,0.013867847570213261,1.4198228644680106,10,48,10,"[T16 W: 0, T53 W: 14.0, T61 W: 12.0, T67 W: 13.0, T55 W: 9.0, T72 W: 0]",0.6
erdos-renyi,75,45,202.0,0.012192177691936262,1.3025712216320617,10,48,10,"[T1 W: 0, T10 W: 9.0, T20 W: 15.0, T60 W: 12.0, T2 W: 11.0, T35 W: 0]",0.6
erdos-renyi,75,45,219.0,0.013134220942785175,1.3531246251649274,10,52,10,"[T34 W: 0, T6 W: 8.0, T49 W: 10.0, T6 W: 5.0, T19 W: 10.0, T57 W: 0]",0.6
erdos-renyi,75,19,45.0,0.006033789219629927,0.8932689729149906,16,34,16,"[T54 W: 0, T72 W: 9.0, T45 W: 6.0, T68 W: 0]",0.25
erdos-renyi,75,19,40.0,0.005656108597285068,0.8881504524886877,16,33,16,"[T29 W: 0, T62 W: 13.0, T36 W: 5.0, T51 W: 0]",0.25
erdos-renyi,75,19,43.0,0.00611142694712905,0.8743604320636725,16,36,16,"[T2 W: 0, T57 W: 9.0, T23 W: 8.0, T32 W: 0]",0.25
erdos-renyi,75,19,51.0,0.006666666666666667,0.9837908496732026,16,40,16,"[T11 W: 0, T65 W: 16.0, T58 W: 6.0, T51 W: 0]",0.25
erdos-renyi,75,19,40.0,0.005600672080649678,0.9103892467096052,16,35,16,"[T47 W: 0, T36 W: 9.0, T19 W: 6.0, T65 W: 0]",0.25
erdos-renyi,75,25,69.0,0.007513066202090592,0.9425087108013938,16,39,16,"[T50 W: 0, T4 W: 10.0, T22 W: 9.0, T69 W: 12.0, T58 W: 0]",0.33
erdos-renyi,75,25,63.0,0.006987577639751553,0.9849157054125999,16,44,16,"[T36 W: 0, T42 W: 12.0, T43 W: 2.0, T22 W: 14.0, T70 W: 0]",0.33
erdos-renyi,75,25,71.0,0.007640981489453293,0.9800904003443822,16,45,16,"[T4 W: 0, T69 W: 13.0, T33 W: 15.0, T26 W: 0]",0.33
erdos-renyi,75,25,65.0,0.007103825136612022,0.9260109289617486,16,39,16,"[T56 W: 0, T14 W: 11.0, T64 W: 12.0, T60 W: 0]",0.33
erdos-renyi,75,25,70.0,0.007473841554559043,1.0117446081571642,16,45,16,"[T6 W: 0, T46 W: 14.0, T53 W: 3.0, T29 W: 10.0, T10 W: 0]",0.33
erdos-renyi,75,34,85.0,0.006726812282367838,1.0754985754985755,16,48,16,"[T2 W: 0, T25 W: 12.0, T30 W: 5.0, T13 W: 14.0, T42 W: 0]",0.45
erdos-renyi,75,34,86.0,0.006582976117575016,1.2405848132271893,16,56,16,"[T9 W: 0, T46 W: 11.0, T19 W: 2.0, T53 W: 17.0, T35 W: 0]",0.45
erdos-renyi,75,34,70.0,0.0057632142269059775,1.0312860200889182,16,50,16,"[T71 W: 0, T0 W: 16.0, T48 W: 4.0, T32 W: 10.0, T72 W: 0]",0.45
erdos-renyi,75,34,71.0,0.005763922714726416,1.029793797694431,16,51,16,"[T42 W: 0, T9 W: 8.0, T7 W: 5.0, T73 W: 14.0, T53 W: 0]",0.45
erdos-renyi,75,34,81.0,0.006403162055335968,1.000790513833992,16,48,16,"[T32 W: 0, T27 W: 13.0, T62 W: 5.0, T68 W: 8.0, T47 W: 0]",0.45
erdos-renyi,75,45,112.0,0.0064501266989173,1.2098594793826307,16,57,16,"[T38 W: 0, T52 W: 14.0, T1 W: 11.0, T2 W: 18.0, T58 W: 0]",0.6
erdos-renyi,75,45,165.0,0.009628851540616247,1.3421451914098972,16,55,16,"[T47 W: 0, T59 W: 7.0, T60 W: 11.0, T17 W: 16.0, T57 W: 0]",0.6
erdos-renyi,75,45,119.0,0.006987668819729889,1.1532589547856724,16,54,16,"[T7 W: 0, T62 W: 11.0, T55 W: 12.0, T74 W: 9.0, T56 W: 0]",0.6
erdos-renyi,75,45,110.0,0.006618531889290012,1.1637184115523467,16,55,16,"[T14 W: 0, T72 W: 16.0, T24 W: 5.0, T46 W: 15.0, T36 W: 0]",0.6
erdos-renyi,75,45,126.0,0.007415254237288136,1.1493055555555556,16,52,16,"[T26 W: 0, T32 W: 16.0, T36 W: 10.0, T37 W: 10.0, T35 W: 0]",0.6
erdos-renyi,75,19,30.0,0.0045871559633027525,0.8189602446483181,24,30,24,"[T3 W: 0, T45 W: 13.0, T31 W: 0]",0.25
erdos-renyi,75,19,30.0,0.00422654268808115,0.8361510284587208,24,30,24,"[T26 W: 0, T32 W: 14.0, T35 W: 0]",0.25
erdos-renyi,75,19,31.0,0.004432370603374321,0.8711752931083786,24,31,24,"[T9 W: 0, T72 W: 17.0, T38 W: 0]",0.25
erdos-renyi,75,19,35.0,0.005179047055341817,0.8594258656407221,24,30,24,"[T61 W: 0, T30 W: 18.0, T73 W: 0]",0.25
erdos-renyi,75,19,31.0,0.004293628808864266,0.8461218836565096,24,31,24,"[T47 W: 0, T70 W: 16.0, T52 W: 0]",0.25
erdos-renyi,75,25,40.0,0.0042310133276919825,0.9030040194626613,24,39,24,"[T41 W: 0, T60 W: 7.0, T54 W: 8.0, T65 W: 0]",0.33
erdos-renyi,75,25,40.0,0.004424778761061947,0.9287610619469027,24,38,24,"[T0 W: 0, T9 W: 8.0, T72 W: 12.0, T74 W: 0]",0.33
erdos-renyi,75,25,42.0,0.004427577482605946,0.948134092346616,24,43,24,"[T28 W: 0, T12 W: 12.0, T66 W: 14.0, T74 W: 0]",0.33
erdos-renyi,75,25,32.0,0.003451251078515962,0.8496548748921484,24,38,24,"[T8 W: 0, T24 W: 10.0, T16 W: 6.0, T59 W: 0]",0.33
erdos-renyi,75,25,35.0,0.003887161261661484,0.9264771212794314,24,40,24,"[T33 W: 0, T41 W: 9.0, T62 W: 13.0, T43 W: 0]",0.33
erdos-renyi,75,34,52.0,0.0040360136603539275,0.9666252716547656,24,52,24,"[T8 W: 0, T6 W: 8.0, T41 W: 6.0, T21 W: 10.0, T66 W: 0]",0.45
erdos-renyi,75,34,57.0,0.004537494029613119,0.9675210953669798,24,49,24,"[T19 W: 0, T17 W: 14.0, T2 W: 4.0, T47 W: 6.0, T43 W: 0]",0.45
erdos-renyi,75,34,45.0,0.003637833468067906,0.9529506871463217,24,51,24,"[T46 W: 0, T62 W: 6.0, T9 W: 11.0, T64 W: 0]",0.45
erdos-renyi,75,34,51.0,0.003952262864228146,0.9641196528208308,24,49,24,"[T4 W: 0, T73 W: 8.0, T34 W: 13.0, T13 W: 0]",0.45
erdos-renyi,75,34,68.0,0.005339195979899497,0.9646670854271356,24,51,24,"[T20 W: 0, T41 W: 7.0, T25 W: 3.0, T48 W: 16.0, T66 W: 0]",0.45
erdos-renyi,75,45,94.0,0.005574664927054916,1.0754358913533388,24,61,24,"[T19 W: 0, T38 W: 12.0, T67 W: 8.0, T15 W: 17.0, T24 W: 0]",0.6
erdos-renyi,75,45,70.0,0.0041607227769852595,1.0770922491678554,24,55,24,"[T29 W: 0, T16 W: 12.0, T41 W: 3.0, T51 W: 18.0, T71 W: 0]",0.6
erdos-renyi,75,45,74.0,0.004451395572666025,1.0543190567853706,24,57,24,"[T10 W: 0, T62 W: 12.0, T6 W: 9.0, T13 W: 18.0, T14 W: 0]",0.6
erdos-renyi,75,45,67.0,0.003980040394439824,1.1199952477129618,24,61,24,"[T12 W: 0, T62 W: 10.0, T39 W: 12.0, T55 W: 0]",0.6
erdos-renyi,75,45,67.0,0.004231935320869126,1.1748989388580091,24,60,24,"[T26 W: 0, T9 W: 6.0, T55 W: 5.0, T19 W: 12.0, T74 W: 0]",0.6
erdos-renyi,75,19,28.0,0.00395703787450537,0.8210853589598643,48,29,48,"[T2 W: 0, T5 W: 12.0, T27 W: 0]",0.25
erdos-renyi,75,19,34.0,0.004828173814257313,0.8548707753479126,48,30,48,"[T61 W: 0, T44 W: 16.0, T72 W: 0]",0.25
erdos-renyi,75,19,27.0,0.003954305799648506,0.7993555946104276,48,30,48,"[T21 W: 0, T48 W: 9.0, T55 W: 0]",0.25
erdos-renyi,75,19,31.0,0.004097277293153582,0.8433782712133228,48,32,48,"[T59 W: 0, T71 W: 16.0, T67 W: 0]",0.25
erdos-renyi,75,19,27.0,0.0039358600583090375,0.9198250728862973,48,30,48,"[T28 W: 0, T26 W: 9.0, T48 W: 0]",0.25
erdos-renyi,75,25,30.0,0.0033890646181653863,0.8803660189787619,48,38,48,"[T0 W: 0, T61 W: 18.0, T36 W: 0]",0.33
erdos-renyi,75,25,31.0,0.003393169877408056,0.8398642732049036,48,37,48,"[T7 W: 0, T52 W: 16.0, T32 W: 0]",0.33
erdos-renyi,75,25,29.0,0.0032122286220646877,0.905073105892778,48,36,48,"[T54 W: 0, T57 W: 14.0, T73 W: 0]",0.33
erdos-renyi,75,25,32.0,0.0034752389226759338,0.8538227628149435,48,35,48,"[T9 W: 0, T52 W: 17.0, T31 W: 0]",0.33
erdos-renyi,75,25,32.0,0.003367003367003367,0.9550715488215489,48,43,48,"[T0 W: 0, T39 W: 15.0, T38 W: 0]",0.33
erdos-renyi,75,34,32.0,0.002506265664160401,0.9320175438596491,48,47,48,"[T16 W: 0, T43 W: 17.0, T47 W: 0]",0.45
erdos-renyi,75,34,35.0,0.0028483072916666665,0.933837890625,48,45,48,"[T45 W: 0, T43 W: 17.0, T56 W: 0]",0.45
erdos-renyi,75,34,32.0,0.002554278416347382,0.9157886334610472,48,46,48,"[T20 W: 0, T30 W: 15.0, T37 W: 0]",0.45
erdos-renyi,75,34,33.0,0.002647625160462131,0.9076540436456996,48,48,48,"[T1 W: 0, T61 W: 17.0, T48 W: 0]",0.45
erdos-renyi,75,34,33.0,0.0025849913833620557,0.9420335265549115,48,48,48,"[T8 W: 0, T49 W: 18.0, T51 W: 0]",0.45
erdos-renyi,75,45,34.0,0.0020858895705521473,0.98079754601227,48,55,48,"[T20 W: 0, T8 W: 16.0, T24 W: 0]",0.6
erdos-renyi,75,45,40.0,0.002346316283435007,0.981698732989207,48,58,48,"[T4 W: 0, T60 W: 15.0, T64 W: 2.0, T23 W: 0]",0.6
erdos-renyi,75,45,35.0,0.0021191571809154757,0.9838944054250424,48,57,48,"[T24 W: 0, T15 W: 17.0, T37 W: 0]",0.6
erdos-renyi,75,45,45.0,0.0026830431671834008,0.9839017409968996,48,57,48,"[T35 W: 0, T3 W: 17.0, T19 W: 8.0, T46 W: 0]",0.6
erdos-renyi,75,45,34.0,0.002006136417276375,0.9909133821099835,48,55,48,"[T20 W: 0, T13 W: 17.0, T56 W: 0]",0.6
erdos-renyi,75,19,46.0,0.00689035350509287,0.8819652486518874,18,31,1d,"[T52 W: 0, T72 W: 11.0, T67 W: 6.0, T70 W: 0]",0.25
erdos-renyi,75,19,41.0,0.00536789735532862,0.8906781880073318,20,33,1d,"[T11 W: 0, T6 W: 9.0, T9 W: 8.0, T69 W: 0]",0.25
erdos-renyi,75,19,39.0,0.0056147422977253095,0.8393319896343219,19,29,1d,"[T38 W: 0, T63 W: 14.0, T0 W: 2.0, T42 W: 0]",0.25
erdos-renyi,75,19,43.0,0.005877528704209951,0.8344723892837617,19,32,1d,"[T32 W: 0, T35 W: 9.0, T44 W: 10.0, T57 W: 0]",0.25
erdos-renyi,75,19,38.0,0.0054441260744985676,0.8560171919770774,19,32,1d,"[T73 W: 0, T29 W: 15.0, T24 W: 5.0, T74 W: 0]",0.25
erdos-renyi,75,25,46.0,0.005116796440489433,0.8886540600667409,24,37,1d,"[T42 W: 0, T8 W: 8.0, T51 W: 12.0, T64 W: 0]",0.33
erdos-renyi,75,25,40.0,0.004072490327835471,0.9006312360008145,25,39,1d,"[T4 W: 0, T61 W: 9.0, T21 W: 4.0, T10 W: 0]",0.33
erdos-renyi,75,25,39.0,0.0040992221988648304,0.9038259407189405,25,39,1d,"[T38 W: 0, T13 W: 8.0, T58 W: 6.0, T51 W: 0]",0.33
erdos-renyi,75,25,41.0,0.0045943523083818915,0.8524204392649036,24,36,1d,"[T17 W: 0, T27 W: 17.0, T22 W: 4.0, T18 W: 0]",0.33
erdos-renyi,75,25,43.0,0.004656703487112844,0.9680528481698072,25,41,1d,"[T54 W: 0, T32 W: 15.0, T45 W: 8.0, T62 W: 0]",0.33
erdos-renyi,75,34,37.0,0.002883416458852868,0.8845854114713217,34,48,1d,"[T10 W: 0, T35 W: 6.0, T16 W: 6.0, T25 W: 0]",0.45
erdos-renyi,75,34,46.0,0.0037361923326835605,0.9239766081871345,33,46,1d,"[T11 W: 0, T64 W: 17.0, T30 W: 2.0, T63 W: 0]",0.45
erdos-renyi,75,34,32.0,0.002505088460936277,0.961249412869892,34,48,1d,"[T5 W: 0, T23 W: 15.0, T37 W: 0]",0.45
erdos-renyi,75,34,44.0,0.0035003977724741447,1.0219570405727925,34,51,1d,"[T39 W: 0, T62 W: 12.0, T37 W: 6.0, T65 W: 0]",0.45
erdos-renyi,75,34,37.0,0.003084875771218943,1.0033350008337503,33,51,1d,"[T16 W: 0, T3 W: 8.0, T49 W: 9.0, T56 W: 0]",0.45
erdos-renyi,75,45,41.0,0.0024869586315661774,1.1147640422176393,44,61,1d,"[T41 W: 0, T7 W: 25.0, T45 W: 0]",0.6
erdos-renyi,75,45,38.0,0.0022616355195810025,1.1514105463635282,45,62,1d,"[T24 W: 0, T70 W: 7.0, T54 W: 8.0, T40 W: 0]",0.6
erdos-renyi,75,45,45.0,0.0027723016264169544,1.00837851158206,44,57,1d,"[T12 W: 0, T37 W: 12.0, T16 W: 10.0, T33 W: 0]",0.6
erdos-renyi,75,45,36.0,0.002180496668685645,0.9913991520290732,43,55,1d,"[T52 W: 0, T43 W: 18.0, T65 W: 0]",0.6
erdos-renyi,75,45,43.0,0.0026197148775435604,1.1494455952235896,44,62,1d,"[T20 W: 0, T27 W: 13.0, T45 W: 8.0, T38 W: 0]",0.6
erdos-renyi,75,19,33.0,0.004476397178513294,0.8917525773195877,38,31,2d,"[T35 W: 0, T24 W: 15.0, T47 W: 0]",0.25
erdos-renyi,75,19,31.0,0.004532163742690058,0.8039473684210526,36,29,2d,"[T2 W: 0, T8 W: 15.0, T57 W: 0]",0.25
erdos-renyi,75,19,33.0,0.00471563303801086,0.8252357816519006,36,29,2d,"[T24 W: 0, T3 W: 17.0, T63 W: 0]",0.25
erdos-renyi,75,19,33.0,0.004467912266450041,0.8346872461413485,38,33,2d,"[T30 W: 0, T44 W: 16.0, T69 W: 0]",0.25
erdos-renyi,75,19,27.0,0.003927844050043643,0.8315391329647949,38,29,2d,"[T4 W: 0, T74 W: 16.0, T41 W: 0]",0.25
erdos-renyi,75,25,32.0,0.0036355373778686664,0.8744603499204726,48,38,2d,"[T0 W: 0, T17 W: 17.0, T35 W: 0]",0.33
erdos-renyi,75,25,30.0,0.003399048266485384,0.8913437570813506,48,37,2d,"[T22 W: 0, T71 W: 14.0, T69 W: 0]",0.33
erdos-renyi,75,25,31.0,0.00334267845589821,0.9991373733017037,50,44,2d,"[T20 W: 0, T74 W: 13.0, T47 W: 0]",0.33
erdos-renyi,75,25,30.0,0.003416856492027335,1.0101366742596811,48,45,2d,"[T16 W: 0, T31 W: 15.0, T22 W: 0]",0.33
erdos-renyi,75,25,31.0,0.0034223890483550453,0.8653124310002208,48,36,2d,"[T44 W: 0, T14 W: 18.0, T49 W: 0]",0.33
erdos-renyi,75,34,33.0,0.002629901179470832,0.8977526299011794,68,47,2d,"[T10 W: 0, T22 W: 15.0, T34 W: 0]",0.45
erdos-renyi,75,34,33.0,0.0027277235906761448,0.9846255579434617,66,49,2d,"[T46 W: 0, T41 W: 17.0, T73 W: 0]",0.45
erdos-renyi,75,34,34.0,0.0026954177897574125,0.9089900110987791,68,46,2d,"[T35 W: 0, T21 W: 17.0, T39 W: 0]",0.45
erdos-renyi,75,34,32.0,0.002537266095781795,1.0045987947986046,68,51,2d,"[T37 W: 0, T5 W: 15.0, T68 W: 0]",0.45
erdos-renyi,75,34,33.0,0.0026947574718275357,0.9221786705863139,66,48,2d,"[T67 W: 0, T61 W: 18.0, T71 W: 0]",0.45
erdos-renyi,75,45,36.0,0.0021431122752708655,1.0856649601142994,88,59,2d,"[T39 W: 0, T3 W: 18.0, T65 W: 0]",0.6
erdos-renyi,75,45,34.0,0.002027188170760792,1.041676603863582,90,60,2d,"[T17 W: 0, T18 W: 18.0, T27 W: 0]",0.6
erdos-renyi,75,45,35.0,0.002144607843137255,1.0013480392156864,86,56,2d,"[T8 W: 0, T74 W: 18.0, T67 W: 0]",0.6
erdos-renyi,75,45,33.0,0.0019348030018761725,1.0022279549718573,90,57,2d,"[T0 W: 0, T21 W: 15.0, T14 W: 0]",0.6
erdos-renyi,75,45,36.0,0.0021164021164021165,0.9890652557319224,90,59,2d,"[T31 W: 0, T18 W: 18.0, T55 W: 0]",0.6
erdos-renyi,75,19,35.0,0.004636989931107578,0.8770535241123476,76,31,4d,"[T8 W: 0, T48 W: 17.0, T26 W: 0]",0.25
erdos-renyi,75,19,31.0,0.0041655468959957,0.9365761891964526,80,36,4d,"[T12 W: 0, T61 W: 17.0, T20 W: 0]",0.25
erdos-renyi,75,19,33.0,0.00459738088604068,0.9690721649484536,76,34,4d,"[T24 W: 0, T43 W: 18.0, T31 W: 0]",0.25
erdos-renyi,75,19,36.0,0.005164992826398852,0.7859397417503586,72,29,4d,"[T59 W: 0, T34 W: 18.0, T68 W: 0]",0.25
erdos-renyi,75,19,33.0,0.004828797190517998,0.8312847527070529,72,30,4d,"[T47 W: 0, T21 W: 16.0, T55 W: 0]",0.25
erdos-renyi,75,25,35.0,0.0037756202804746495,0.9039913700107874,100,41,4d,"[T54 W: 0, T56 W: 18.0, T55 W: 0]",0.33
erdos-renyi,75,25,35.0,0.0038068305416576026,0.8403306504241896,96,37,4d,"[T47 W: 0, T62 W: 17.0, T72 W: 0]",0.33
erdos-renyi,75,25,34.0,0.003472222222222222,0.9848856209150327,104,45,4d,"[T11 W: 0, T46 W: 17.0, T27 W: 0]",0.33
erdos-renyi,75,25,34.0,0.0037828215398308857,0.9425901201602136,96,38,4d,"[T11 W: 0, T58 W: 16.0, T32 W: 0]",0.33
erdos-renyi,75,25,34.0,0.0036131774707757703,0.8268862911795962,100,36,4d,"[T22 W: 0, T18 W: 18.0, T47 W: 0]",0.33
erdos-renyi,75,34,34.0,0.0027818687612502046,1.0446735395189004,132,52,4d,"[T54 W: 0, T66 W: 17.0, T61 W: 0]",0.45
erdos-renyi,75,34,35.0,0.0028436789080272993,0.9639259018524536,132,50,4d,"[T19 W: 0, T49 W: 17.0, T38 W: 0]",0.45
erdos-renyi,75,34,33.0,0.002526025719534599,0.9272045315370484,136,48,4d,"[T10 W: 0, T51 W: 17.0, T73 W: 0]",0.45
erdos-renyi,75,34,31.0,0.0024306100047044063,0.9306100047044065,136,49,4d,"[T35 W: 0, T67 W: 17.0, T39 W: 0]",0.45
erdos-renyi,75,34,34.0,0.0025437677689660334,0.9227891665419722,140,47,4d,"[T30 W: 0, T41 W: 17.0, T45 W: 0]",0.45
erdos-renyi,75,45,32.0,0.0019663266560157305,0.9906599483839252,176,57,4d,"[T9 W: 0, T10 W: 14.0, T52 W: 0]",0.6
erdos-renyi,75,45,35.0,0.0021490851037701095,0.9805354292029964,176,55,4d,"[T38 W: 0, T10 W: 18.0, T50 W: 0]",0.6
erdos-renyi,75,45,35.0,0.0020403404453771716,0.9912556838055264,180,55,4d,"[T22 W: 0, T4 W: 17.0, T42 W: 0]",0.6
erdos-renyi,75,45,35.0,0.0021274009238998297,1.0170192073911986,180,59,4d,"[T1 W: 0, T21 W: 17.0, T2 W: 0]",0.6
erdos-renyi,75,45,36.0,0.0020737327188940094,1.004320276497696,180,58,4d,"[T6 W: 0, T44 W: 18.0, T58 W: 0]",0.6
erdos-renyi,75,19,31.0,0.004948914431673053,0.9050127713920817,102,29,6d,"[T7 W: 0, T31 W: 15.0, T13 W: 0]",0.25
erdos-renyi,75,19,30.0,0.004186435947530003,0.9934412503488697,114,36,6d,"[T20 W: 0, T53 W: 16.0, T21 W: 0]",0.25
erdos-renyi,75,19,27.0,0.0038549400342661336,0.8221016561964591,114,30,6d,"[T28 W: 0, T22 W: 9.0, T61 W: 0]",0.25
erdos-renyi,75,19,31.0,0.004398410896708286,0.8413734392735528,114,30,6d,"[T65 W: 0, T16 W: 16.0, T70 W: 0]",0.25
erdos-renyi,75,19,32.0,0.004421110804089527,0.8509256700746063,120,31,6d,"[T9 W: 0, T10 W: 16.0, T71 W: 0]",0.25
erdos-renyi,75,25,34.0,0.00369484894588133,0.8387307107150619,144,38,6d,"[T4 W: 0, T62 W: 17.0, T17 W: 0]",0.33
erdos-renyi,75,25,33.0,0.003566025502485412,0.937108277501621,150,41,6d,"[T16 W: 0, T62 W: 17.0, T72 W: 0]",0.33
erdos-renyi,75,25,31.0,0.0034103410341034105,0.9123212321232124,150,39,6d,"[T37 W: 0, T32 W: 17.0, T52 W: 0]",0.33
erdos-renyi,75,25,30.0,0.00316722972972973,0.8738386824324325,150,38,6d,"[T53 W: 0, T19 W: 17.0, T61 W: 0]",0.33
erdos-renyi,75,25,34.0,0.003629376601195559,0.8748932536293766,150,38,6d,"[T35 W: 0, T37 W: 18.0, T68 W: 0]",0.33
erdos-renyi,75,34,36.0,0.00285668941437867,0.9160450722107601,204,47,6d,"[T24 W: 0, T7 W: 18.0, T47 W: 0]",0.45
erdos-renyi,75,34,32.0,0.0025070510811657787,0.9340332184268254,204,48,6d,"[T15 W: 0, T65 W: 16.0, T38 W: 0]",0.45
erdos-renyi,75,34,34.0,0.00268604834887028,0.9420919576552378,204,48,6d,"[T7 W: 0, T60 W: 18.0, T51 W: 0]",0.45
erdos-renyi,75,34,30.0,0.002486737400530504,0.9363395225464191,198,46,6d,"[T14 W: 0, T28 W: 16.0, T20 W: 0]",0.45
erdos-renyi,75,34,33.0,0.0024965955515206537,0.947949765471327,204,49,6d,"[T15 W: 0, T45 W: 15.0, T16 W: 0]",0.45
erdos-renyi,75,45,33.0,0.0020614692653673165,1.007808595702149,258,55,6d,"[T17 W: 0, T6 W: 16.0, T51 W: 0]",0.6
erdos-renyi,75,45,34.0,0.002039102794770301,0.9916636679860861,258,56,6d,"[T11 W: 0, T43 W: 17.0, T16 W: 0]",0.6
erdos-renyi,75,45,36.0,0.002249156566287642,0.953704860677246,258,54,6d,"[T23 W: 0, T46 W: 18.0, T61 W: 0]",0.6
erdos-renyi,75,45,35.0,0.0021785136312710072,0.9952072700112038,258,58,6d,"[T55 W: 0, T61 W: 17.0, T56 W: 0]",0.6
erdos-renyi,75,45,34.0,0.001989467524868344,0.9932709186658865,276,58,6d,"[T12 W: 0, T5 W: 18.0, T54 W: 0]",0.6
erdos-renyi,75,19,31.0,0.004452743464521689,0.86210858948578,152,30,8d,"[T53 W: 0, T74 W: 16.0, T61 W: 0]",0.25
erdos-renyi,75,19,28.0,0.004097161252560726,0.8702077846063798,144,29,8d,"[T27 W: 0, T3 W: 11.0, T44 W: 0]",0.25
erdos-renyi,75,19,30.0,0.004272287097692965,0.8118769581315864,144,28,8d,"[T11 W: 0, T57 W: 15.0, T34 W: 0]",0.25
erdos-renyi,75,19,31.0,0.004353932584269663,0.8615168539325843,152,30,8d,"[T4 W: 0, T22 W: 17.0, T29 W: 0]",0.25
erdos-renyi,75,19,31.0,0.00420966865833786,0.8366376969038566,160,30,8d,"[T0 W: 0, T43 W: 14.0, T11 W: 0]",0.25
erdos-renyi,75,25,28.0,0.0031934306569343066,0.8469434306569343,192,36,8d,"[T26 W: 0, T21 W: 14.0, T32 W: 0]",0.33
erdos-renyi,75,25,33.0,0.003624780316344464,0.8695079086115993,192,37,8d,"[T15 W: 0, T51 W: 16.0, T17 W: 0]",0.33
erdos-renyi,75,25,32.0,0.0032460945425035505,0.8577804828565632,208,38,8d,"[T45 W: 0, T59 W: 16.0, T71 W: 0]",0.33
erdos-renyi,75,25,34.0,0.0037028969723371815,0.9949901982138968,192,41,8d,"[T1 W: 0, T12 W: 18.0, T65 W: 0]",0.33
erdos-renyi,75,25,30.0,0.003374578177727784,0.8511811023622047,192,37,8d,"[T43 W: 0, T49 W: 17.0, T73 W: 0]",0.33
erdos-renyi,75,34,34.0,0.0027344378317516486,0.9149911532893679,264,48,8d,"[T34 W: 0, T11 W: 18.0, T40 W: 0]",0.45
erdos-renyi,75,34,34.0,0.0027490297542043986,0.9016817593790427,264,46,8d,"[T0 W: 0, T73 W: 17.0, T5 W: 0]",0.45
