graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,8,18.0,0.022613065326633167,1.4974874371859297,48,13,48,"[T17 W: 0, T12 W: 18.0]",original
erdos-renyi,25,8,18.0,0.017142857142857144,1.2895238095238095,48,13,48,"[T4 W: 0, T20 W: 18.0]",original
erdos-renyi,25,8,18.0,0.019693654266958426,1.299781181619256,48,10,48,"[T15 W: 0, T0 W: 18.0]",original
erdos-renyi,25,8,18.0,0.018480492813141684,1.2874743326488707,48,11,48,"[T8 W: 0, T5 W: 18.0]",original
erdos-renyi,25,9,18.0,0.016042780748663103,1.4046345811051693,48,14,48,"[T3 W: 0, T7 W: 18.0]",original
erdos-renyi,25,9,18.0,0.016544117647058824,1.3621323529411764,48,12,48,"[T16 W: 0, T6 W: 18.0]",original
erdos-renyi,25,9,18.0,0.015228426395939087,1.4247038917089678,48,15,48,"[T24 W: 0, T1 W: 18.0]",original
erdos-renyi,25,9,18.0,0.0166358595194085,1.354898336414048,48,13,48,"[T5 W: 0, T19 W: 18.0]",original
erdos-renyi,25,9,18.0,0.018711018711018712,1.4677754677754677,48,14,48,"[T8 W: 0, T11 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015817223198594025,1.3655536028119508,48,13,48,"[T0 W: 0, T19 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015544041450777202,1.3212435233160622,48,13,48,"[T4 W: 0, T9 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015410958904109588,1.2722602739726028,48,13,48,"[T20 W: 0, T9 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013824884792626729,1.3241167434715821,48,14,48,"[T5 W: 0, T15 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015306122448979591,1.2738095238095237,48,12,48,"[T0 W: 0, T10 W: 18.0]",original
erdos-renyi,25,1,18.0,0.10227272727272728,1.7727272727272727,3,3,1d,"[T9 W: 0, T20 W: 18.0]",original
erdos-renyi,25,1,9.0,0.21428571428571427,2.0,3,2,1d,"[T3 W: 0, T6 W: 9.0]",original
erdos-renyi,25,1,9.0,0.09183673469387756,2.0,3,4,1d,"[T0 W: 0, T1 W: 9.0]",original
erdos-renyi,25,1,6.0,0.1,2.0,3,3,1d,"[T6 W: 0, T8 W: 6.0]",original
erdos-renyi,25,1,10.0,0.10204081632653061,2.061224489795918,3,4,1d,"[T24 W: 0, T13 W: 4.0, T18 W: 3.0]",original
erdos-renyi,25,2,18.0,0.05921052631578947,1.5592105263157894,3,6,1d,"[T12 W: 0, T1 W: 18.0]",original
erdos-renyi,25,2,25.0,0.09541984732824428,1.9389312977099236,3,6,1d,"[T22 W: 0, T9 W: 9.0, T8 W: 8.0]",original
erdos-renyi,25,2,14.0,0.08235294117647059,1.588235294117647,3,5,1d,"[T1 W: 0, T7 W: 14.0]",original
erdos-renyi,25,2,22.0,0.08943089430894309,2.032520325203252,3,9,1d,"[T21 W: 0, T6 W: 8.0, T14 W: 7.0]",original
erdos-renyi,25,2,18.0,0.06521739130434782,1.536231884057971,3,5,1d,"[T10 W: 0, T20 W: 18.0]",original
erdos-renyi,25,3,18.0,0.055900621118012424,1.4223602484472049,3,5,1d,"[T18 W: 0, T5 W: 18.0]",original
erdos-renyi,25,3,22.0,0.05759162303664921,1.4345549738219896,3,6,1d,"[T6 W: 0, T18 W: 8.0]",original
erdos-renyi,25,3,26.0,0.05371900826446281,1.5950413223140496,3,9,1d,"[T13 W: 0, T21 W: 16.0, T9 W: 5.0]",original
erdos-renyi,25,3,36.0,0.08653846153846154,1.4375,3,8,1d,"[T24 W: 0, T6 W: 18.0, T5 W: 9.0]",original
erdos-renyi,25,3,21.0,0.061046511627906974,1.505813953488372,3,6,1d,"[T6 W: 0, T22 W: 7.0, T11 W: 7.0]",original
erdos-renyi,25,4,19.0,0.041304347826086954,1.6391304347826088,4,11,1d,"[T17 W: 0, T8 W: 5.0, T2 W: 5.0]",original
erdos-renyi,25,4,18.0,0.06666666666666667,1.637037037037037,3,6,1d,"[T0 W: 0, T16 W: 9.0, T8 W: 4.0]",original
erdos-renyi,25,4,27.0,0.04770318021201413,1.5936395759717314,4,8,1d,"[T19 W: 0, T16 W: 9.0, T13 W: 9.0]",original
erdos-renyi,25,4,18.0,0.039301310043668124,1.4323144104803494,4,9,1d,"[T0 W: 0, T24 W: 18.0]",original
erdos-renyi,25,4,21.0,0.04751131221719457,1.5203619909502262,4,8,1d,"[T4 W: 0, T0 W: 5.0, T7 W: 5.0]",original
