graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,8,18.0,0.015901060070671377,1.4328621908127208,16,14,16,"[T4 W: 0, T19 W: 18.0]",original
erdos-renyi,25,8,18.0,0.019955654101995565,1.3082039911308203,16,12,16,"[T9 W: 0, T6 W: 18.0]",original
erdos-renyi,25,8,18.0,0.020134228187919462,1.3736017897091723,16,13,16,"[T8 W: 0, T12 W: 18.0]",original
erdos-renyi,25,8,18.0,0.016981132075471698,1.349056603773585,16,11,16,"[T6 W: 0, T3 W: 18.0]",original
erdos-renyi,25,8,18.0,0.020689655172413793,1.3333333333333333,16,12,16,"[T12 W: 0, T23 W: 18.0]",original
erdos-renyi,25,9,18.0,0.014754098360655738,1.2754098360655737,16,12,16,"[T13 W: 0, T2 W: 18.0]",original
erdos-renyi,25,9,18.0,0.01615798922800718,1.3734290843806105,16,14,16,"[T6 W: 0, T1 W: 18.0]",original
erdos-renyi,25,9,18.0,0.019650655021834062,1.296943231441048,16,11,16,"[T22 W: 0, T4 W: 18.0]",original
erdos-renyi,25,9,18.0,0.0156794425087108,1.3031358885017421,16,12,16,"[T15 W: 0, T1 W: 18.0]",original
erdos-renyi,25,9,18.0,0.018947368421052633,1.4526315789473685,16,15,16,"[T0 W: 0, T10 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013740458015267175,1.2717557251908398,16,14,16,"[T11 W: 0, T18 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015254237288135594,1.2559322033898306,16,14,16,"[T5 W: 0, T11 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013888888888888888,1.3888888888888888,16,15,16,"[T5 W: 0, T10 W: 18.0]",original
erdos-renyi,25,10,18.0,0.01487603305785124,1.4231404958677687,16,14,16,"[T2 W: 0, T11 W: 18.0]",original
erdos-renyi,25,10,18.0,0.016605166051660517,1.3099630996309963,16,13,16,"[T0 W: 0, T16 W: 18.0]",original
erdos-renyi,25,1,9.0,0.140625,2.0,24,2,24,"[T3 W: 0, T9 W: 9.0]",original
erdos-renyi,25,1,14.0,0.09859154929577464,1.6901408450704225,24,3,24,"[T20 W: 0, T13 W: 14.0]",original
erdos-renyi,25,1,9.0,0.06338028169014084,2.0,24,4,24,"[T3 W: 0, T5 W: 9.0]",original
erdos-renyi,25,1,6.0,0.08108108108108109,2.0,24,4,24,"[T3 W: 0, T18 W: 6.0]",original
erdos-renyi,25,1,10.0,0.08928571428571429,1.7321428571428572,24,3,24,"[T22 W: 0, T18 W: 10.0]",original
erdos-renyi,25,2,16.0,0.055944055944055944,1.5034965034965035,24,5,24,"[T22 W: 0, T6 W: 16.0]",original
erdos-renyi,25,2,15.0,0.078125,1.6770833333333333,24,5,24,"[T4 W: 0, T8 W: 15.0]",original
erdos-renyi,25,2,18.0,0.06,1.38,24,5,24,"[T6 W: 0, T14 W: 18.0]",original
erdos-renyi,25,2,18.0,0.09375,1.53125,24,5,24,"[T20 W: 0, T8 W: 18.0]",original
erdos-renyi,25,2,18.0,0.06040268456375839,1.3624161073825503,24,4,24,"[T17 W: 0, T16 W: 18.0]",original
erdos-renyi,25,3,18.0,0.04477611940298507,1.6865671641791045,24,8,24,"[T6 W: 0, T20 W: 18.0]",original
erdos-renyi,25,3,16.0,0.04938271604938271,1.4320987654320987,24,6,24,"[T1 W: 0, T12 W: 16.0]",original
erdos-renyi,25,3,18.0,0.03982300884955752,1.4601769911504425,24,8,24,"[T6 W: 0, T1 W: 18.0]",original
