graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,max_route_len,type 
barabasi-albert,75,3,26.0,0.012014787430683918,1.510166358595194,16,16,16,"[T4 W: 0, T60 W: 2.0, T14 W: 10.0]",2,egobalance
barabasi-albert,75,3,18.0,0.008955223880597015,1.507462686567164,16,16,16,"[T2 W: 0, T40 W: 18.0]",2,egobalance
barabasi-albert,75,3,30.0,0.013888888888888888,1.5212962962962964,16,16,16,"[T3 W: 0, T45 W: 6.0, T2 W: 12.0]",2,egobalance
barabasi-albert,75,3,18.0,0.008356545961002786,1.4800371402042711,16,16,16,"[T14 W: 0, T1 W: 18.0]",2,egobalance
barabasi-albert,75,4,34.0,0.012318840579710146,1.5268115942028986,16,16,16,"[T5 W: 0, T42 W: 10.0, T62 W: 12.0]",2,egobalance
barabasi-albert,75,4,30.0,0.010409437890353921,1.4927133934767522,16,16,16,"[T4 W: 0, T57 W: 18.0, T49 W: 6.0]",2,egobalance
barabasi-albert,75,4,34.0,0.011764705882352941,1.4816608996539793,16,16,16,"[T6 W: 0, T22 W: 12.0, T64 W: 11.0]",2,egobalance
barabasi-albert,75,4,20.0,0.006968641114982578,1.4822299651567945,16,16,16,"[T4 W: 0, T72 W: 12.0, T64 W: 4.0]",2,egobalance
barabasi-albert,75,4,22.0,0.00759144237405107,1.5017253278122844,16,16,16,"[T5 W: 0, T33 W: 12.0]",2,egobalance
barabasi-albert,75,5,31.0,0.008841985168282943,1.4997147746719908,16,18,16,"[T6 W: 0, T17 W: 5.0, T47 W: 13.0]",2,egobalance
barabasi-albert,75,5,24.0,0.007168458781362007,1.4922341696535244,16,17,16,"[T6 W: 0, T61 W: 6.0, T48 W: 9.0]",2,egobalance
barabasi-albert,75,5,29.0,0.008201357466063349,1.505656108597285,16,16,16,"[T10 W: 0, T17 W: 9.0, T59 W: 10.0]",2,egobalance
barabasi-albert,75,5,23.0,0.006519274376417234,1.52437641723356,16,18,16,"[T7 W: 0, T26 W: 5.0, T52 W: 9.0]",2,egobalance
barabasi-albert,75,5,24.0,0.006822057987492893,1.504263786242183,16,18,16,"[T9 W: 0, T69 W: 10.0, T31 W: 7.0]",2,egobalance
barabasi-albert,75,6,23.0,0.005460588793922127,1.4705603038936372,16,21,16,"[T9 W: 0, T68 W: 5.0, T65 W: 9.0]",2,egobalance
barabasi-albert,75,6,32.0,0.007673860911270983,1.5342925659472422,16,21,16,"[T6 W: 0, T52 W: 14.0, T33 W: 9.0]",2,egobalance
barabasi-albert,75,6,34.0,0.008415841584158416,1.501980198019802,16,20,16,"[T7 W: 0, T51 W: 10.0, T53 W: 11.0]",2,egobalance
barabasi-albert,75,6,31.0,0.0075905974534769835,1.5093046033300686,16,21,16,"[T6 W: 0, T35 W: 17.0, T72 W: 7.0]",2,egobalance
barabasi-albert,75,6,38.0,0.009178743961352657,1.5149758454106281,16,21,16,"[T7 W: 0, T49 W: 12.0, T44 W: 13.0]",2,egobalance
barabasi-albert,75,7,31.0,0.006391752577319588,1.5336082474226804,16,23,16,"[T7 W: 0, T39 W: 10.0, T68 W: 9.0]",2,egobalance
barabasi-albert,75,7,34.0,0.007185122569737954,1.478444632290786,16,23,16,"[T10 W: 0, T37 W: 6.0, T61 W: 14.0]",2,egobalance
barabasi-albert,75,7,28.0,0.005777961205117622,1.4882377218324392,16,25,16,"[T7 W: 0, T70 W: 10.0, T6 W: 7.0]",2,egobalance
barabasi-albert,75,7,31.0,0.00667240637107189,1.4916056823073611,16,25,16,"[T8 W: 0, T5 W: 14.0, T16 W: 5.0]",2,egobalance
barabasi-albert,75,7,29.0,0.006342957130358705,1.4965004374453192,16,24,16,"[T10 W: 0, T49 W: 7.0, T74 W: 11.0]",2,egobalance
barabasi-albert,75,8,34.0,0.006466337010270064,1.503993914035755,16,26,16,"[T12 W: 0, T59 W: 12.0, T26 W: 9.0]",2,egobalance
barabasi-albert,75,8,40.0,0.007656967840735069,1.4831546707503829,16,26,16,"[T8 W: 0, T59 W: 16.0, T3 W: 10.0]",2,egobalance
barabasi-albert,75,8,30.0,0.0055147058823529415,1.5044117647058823,16,26,16,"[T8 W: 0, T45 W: 16.0, T53 W: 6.0]",2,egobalance
barabasi-albert,75,8,32.0,0.005867253392005867,1.5306197286395307,16,28,16,"[T15 W: 0, T63 W: 6.0, T49 W: 13.0]",2,egobalance
barabasi-albert,75,8,35.0,0.0066464109380934295,1.5339916445119635,16,29,16,"[T11 W: 0, T57 W: 15.0, T51 W: 10.0]",2,egobalance
barabasi-albert,75,9,47.0,0.007966101694915254,1.5488135593220338,16,29,16,"[T9 W: 0, T59 W: 14.0, T67 W: 12.0]",3,egobalance
barabasi-albert,75,9,42.0,0.007494646680942184,1.5278372591006424,16,32,16,"[T12 W: 0, T73 W: 18.0, T60 W: 12.0]",2,egobalance
barabasi-albert,75,9,42.0,0.006809338521400778,1.5178339818417639,16,30,16,"[T12 W: 0, T45 W: 8.0, T62 W: 12.0]",2,egobalance
barabasi-albert,75,9,36.0,0.006187693365417669,1.5273289790305946,16,31,16,"[T21 W: 0, T71 W: 6.0, T46 W: 15.0]",2,egobalance
barabasi-albert,75,9,43.0,0.0072050938337801605,1.5378686327077749,16,30,16,"[T15 W: 0, T71 W: 16.0, T72 W: 12.0]",2,egobalance
barabasi-albert,75,10,43.0,0.0065409187709157286,1.5412229996957711,16,31,16,"[T18 W: 0, T42 W: 13.0, T51 W: 12.0]",3,egobalance
barabasi-albert,75,10,42.0,0.00646551724137931,1.5649630541871922,16,32,16,"[T15 W: 0, T43 W: 16.0, T55 W: 13.0]",2,egobalance
barabasi-albert,75,10,42.0,0.006400487656202377,1.5681194757695824,16,33,16,"[T16 W: 0, T56 W: 14.0, T44 W: 9.0]",2,egobalance
barabasi-albert,75,10,48.0,0.007469654528478058,1.5368814192343605,16,32,16,"[T12 W: 0, T3 W: 14.0, T52 W: 16.0]",3,egobalance
barabasi-albert,75,10,38.0,0.006012658227848101,1.5658227848101265,16,32,16,"[T17 W: 0, T70 W: 9.0, T36 W: 10.0]",2,egobalance
barabasi-albert,75,1,18.0,0.023017902813299233,1.514066496163683,24,13,24,"[T2 W: 0, T36 W: 18.0]",1,egobalance
barabasi-albert,75,1,18.0,0.022004889975550123,1.5256723716381417,24,16,24,"[T0 W: 0, T44 W: 18.0]",1,egobalance
barabasi-albert,75,1,18.0,0.023376623376623377,1.5064935064935066,24,15,24,"[T8 W: 0, T34 W: 18.0]",1,egobalance
barabasi-albert,75,1,18.0,0.024861878453038673,1.522099447513812,24,17,24,"[T2 W: 0, T48 W: 18.0]",1,egobalance
barabasi-albert,75,1,18.0,0.02313624678663239,1.5167095115681235,24,13,24,"[T1 W: 0, T61 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.011857707509881422,1.4927536231884058,24,19,24,"[T2 W: 0, T10 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.012482662968099861,1.5395284327323162,24,17,24,"[T8 W: 0, T45 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.012552301255230125,1.4728033472803348,24,20,24,"[T3 W: 0, T48 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.01226158038147139,1.521798365122616,24,17,24,"[T1 W: 0, T72 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.012345679012345678,1.4993141289437586,24,13,24,"[T0 W: 0, T44 W: 18.0]",1,egobalance
barabasi-albert,75,3,18.0,0.008547008547008548,1.5080721747388415,24,16,24,"[T0 W: 0, T61 W: 18.0]",1,egobalance
barabasi-albert,75,3,18.0,0.00827966881324747,1.482980680772769,24,21,24,"[T2 W: 0, T48 W: 18.0]",1,egobalance
barabasi-albert,75,3,18.0,0.008403361344537815,1.5331465919701215,24,22,24,"[T7 W: 0, T70 W: 18.0]",1,egobalance
barabasi-albert,75,3,18.0,0.008514664143803218,1.489120151371807,24,24,24,"[T8 W: 0, T14 W: 18.0]",2,egobalance
barabasi-albert,75,3,18.0,0.008086253369272238,1.5049415992812218,24,17,24,"[T3 W: 0, T24 W: 18.0]",1,egobalance
barabasi-albert,75,4,22.0,0.007768361581920904,1.484463276836158,24,23,24,"[T4 W: 0, T33 W: 2.0, T1 W: 10.0]",2,egobalance
barabasi-albert,75,4,18.0,0.006521739130434782,1.4869565217391305,24,21,24,"[T5 W: 0, T1 W: 18.0]",1,egobalance
barabasi-albert,75,4,33.0,0.011735419630156473,1.4758179231863442,24,23,24,"[T4 W: 0, T42 W: 8.0, T69 W: 10.0]",2,egobalance
barabasi-albert,75,4,18.0,0.006498194945848376,1.4657039711191335,24,20,24,"[T13 W: 0, T44 W: 18.0]",1,egobalance
barabasi-albert,75,4,18.0,0.006263048016701462,1.4453723034098818,24,23,24,"[T3 W: 0, T34 W: 18.0]",1,egobalance
barabasi-albert,75,5,18.0,0.005235602094240838,1.4886561954624782,24,23,24,"[T2 W: 0, T50 W: 18.0]",2,egobalance
barabasi-albert,75,5,28.0,0.007579859231185706,1.4840281537628588,24,22,24,"[T5 W: 0, T62 W: 10.0, T72 W: 9.0]",2,egobalance
barabasi-albert,75,5,18.0,0.00510783200908059,1.4863791146424516,24,22,24,"[T8 W: 0, T50 W: 18.0]",2,egobalance
barabasi-albert,75,5,18.0,0.004833512352309345,1.4752953813104188,24,24,24,"[T1 W: 0, T40 W: 18.0]",2,egobalance
barabasi-albert,75,5,24.0,0.006864988558352402,1.4914187643020596,24,24,24,"[T8 W: 0, T45 W: 10.0, T72 W: 7.0]",2,egobalance
barabasi-albert,75,6,18.0,0.0044291338582677165,1.438484251968504,24,22,24,"[T0 W: 0, T25 W: 18.0]",2,egobalance
barabasi-albert,75,6,20.0,0.004659832246039142,1.4599254426840633,24,24,24,"[T8 W: 0, T46 W: 10.0, T49 W: 2.0]",2,egobalance
barabasi-albert,75,6,22.0,0.005238095238095238,1.52,24,24,24,"[T6 W: 0, T51 W: 10.0, T5 W: 6.0]",2,egobalance
barabasi-albert,75,6,18.0,0.004322766570605188,1.4793467819404418,24,24,24,"[T0 W: 0, T43 W: 18.0]",2,egobalance
barabasi-albert,75,6,18.0,0.004403131115459882,1.4305283757338552,24,24,24,"[T4 W: 0, T35 W: 18.0]",2,egobalance
barabasi-albert,75,7,18.0,0.0037159372419488025,1.4446738232865401,24,23,24,"[T0 W: 0, T55 W: 18.0]",2,egobalance
barabasi-albert,75,7,18.0,0.0037220843672456576,1.4615384615384615,24,24,24,"[T4 W: 0, T55 W: 18.0]",2,egobalance
barabasi-albert,75,7,24.0,0.004979253112033195,1.4730290456431536,24,24,24,"[T7 W: 0, T27 W: 10.0, T50 W: 7.0]",2,egobalance
barabasi-albert,75,7,25.0,0.005201831044527674,1.478984602580108,24,24,24,"[T8 W: 0, T41 W: 9.0, T51 W: 8.0]",2,egobalance
barabasi-albert,75,7,23.0,0.004829903401931962,1.4775304493910122,24,23,24,"[T7 W: 0, T44 W: 15.0, T24 W: 4.0]",2,egobalance
barabasi-albert,75,8,30.0,0.0054525627044711015,1.4721919302071973,24,25,24,"[T9 W: 0, T38 W: 10.0, T58 W: 10.0]",2,egobalance
barabasi-albert,75,8,21.0,0.0038293216630196935,1.4431072210065645,24,24,24,"[T8 W: 0, T1 W: 9.0, T67 W: 6.0]",2,egobalance
barabasi-albert,75,8,25.0,0.004665920119447555,1.4509145203434117,24,24,24,"[T9 W: 0, T67 W: 7.0, T72 W: 9.0]",2,egobalance
barabasi-albert,75,8,28.0,0.005189028910303929,1.46997776130467,24,24,24,"[T12 W: 0, T63 W: 7.0, T42 W: 10.0]",2,egobalance
barabasi-albert,75,8,28.0,0.005285013212533031,1.4450736126840318,24,24,24,"[T13 W: 0, T66 W: 4.0, T40 W: 12.0]",2,egobalance
barabasi-albert,75,9,23.0,0.003922237380627558,1.480900409276944,24,27,24,"[T11 W: 0, T62 W: 9.0, T72 W: 7.0]",2,egobalance
barabasi-albert,75,9,32.0,0.00546448087431694,1.478483606557377,24,27,24,"[T11 W: 0, T8 W: 10.0, T62 W: 11.0]",2,egobalance
barabasi-albert,75,9,29.0,0.0049504950495049506,1.4667121884602254,24,27,24,"[T9 W: 0, T67 W: 5.0, T64 W: 12.0]",2,egobalance
barabasi-albert,75,9,18.0,0.003054989816700611,1.4609640190088256,24,26,24,"[T2 W: 0, T41 W: 18.0]",2,egobalance
barabasi-albert,75,9,24.0,0.003997335109926716,1.463690872751499,24,27,24,"[T9 W: 0, T57 W: 12.0, T59 W: 3.0]",2,egobalance
barabasi-albert,75,10,31.0,0.004732824427480916,1.4882442748091602,24,28,24,"[T12 W: 0, T71 W: 9.0, T9 W: 10.0]",2,egobalance
barabasi-albert,75,10,31.0,0.0048865069356872634,1.4706809583858764,24,30,24,"[T10 W: 0, T55 W: 13.0, T59 W: 8.0]",2,egobalance
barabasi-albert,75,10,21.0,0.003215926493108729,1.456967840735069,24,30,24,"[T11 W: 0, T66 W: 8.0, T42 W: 2.0]",2,egobalance
barabasi-albert,75,10,35.0,0.005550269584522677,1.4668569616238503,24,32,24,"[T11 W: 0, T59 W: 11.0, T5 W: 12.0]",2,egobalance
barabasi-albert,75,10,32.0,0.005007824726134585,1.4488262910798122,24,30,24,"[T19 W: 0, T41 W: 8.0, T74 W: 12.0]",2,egobalance
barabasi-albert,75,1,18.0,0.025069637883008356,1.4763231197771587,48,12,48,"[T8 W: 0, T35 W: 18.0]",1,egobalance
barabasi-albert,75,1,18.0,0.025423728813559324,1.4406779661016949,48,13,48,"[T1 W: 0, T63 W: 18.0]",1,egobalance
barabasi-albert,75,1,18.0,0.024324324324324326,1.4864864864864864,48,14,48,"[T26 W: 0, T51 W: 18.0]",1,egobalance
barabasi-albert,75,1,18.0,0.025280898876404494,1.5112359550561798,48,14,48,"[T34 W: 0, T48 W: 18.0]",1,egobalance
barabasi-albert,75,1,18.0,0.024861878453038673,1.4917127071823204,48,13,48,"[T50 W: 0, T53 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.012569832402234637,1.488826815642458,48,21,48,"[T0 W: 0, T50 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.012802275960170697,1.5106685633001422,48,19,48,"[T1 W: 0, T64 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.011363636363636364,1.505050505050505,48,30,48,"[T2 W: 0, T8 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.012482662968099861,1.5242718446601942,48,15,48,"[T7 W: 0, T21 W: 18.0]",1,egobalance
barabasi-albert,75,2,18.0,0.012448132780082987,1.5214384508990317,48,19,48,"[T0 W: 0, T50 W: 18.0]",1,egobalance
barabasi-albert,75,3,18.0,0.008325624421831638,1.4569842738205365,48,19,48,"[T1 W: 0, T54 W: 18.0]",1,egobalance
barabasi-albert,75,3,18.0,0.008348794063079777,1.4990723562152133,48,20,48,"[T3 W: 0, T27 W: 18.0]",1,egobalance
barabasi-albert,75,3,18.0,0.008579599618684462,1.4995233555767398,48,26,48,"[T2 W: 0, T40 W: 18.0]",1,egobalance
barabasi-albert,75,3,18.0,0.008563273073263558,1.4643196955280684,48,23,48,"[T0 W: 0, T55 W: 18.0]",1,egobalance
barabasi-albert,75,3,18.0,0.008411214953271028,1.5018691588785047,48,21,48,"[T3 W: 0, T60 W: 18.0]",1,egobalance
barabasi-albert,75,4,18.0,0.00641025641025641,1.457977207977208,48,20,48,"[T11 W: 0, T50 W: 18.0]",1,egobalance
barabasi-albert,75,4,18.0,0.006550218340611353,1.4643377001455604,48,21,48,"[T0 W: 0, T69 W: 18.0]",1,egobalance
barabasi-albert,75,4,18.0,0.006311360448807854,1.44109396914446,48,22,48,"[T1 W: 0, T54 W: 18.0]",1,egobalance
barabasi-albert,75,4,18.0,0.006696428571428571,1.462797619047619,48,24,48,"[T15 W: 0, T19 W: 18.0]",1,egobalance
barabasi-albert,75,4,18.0,0.006498194945848376,1.488086642599278,48,21,48,"[T3 W: 0, T34 W: 18.0]",1,egobalance
barabasi-albert,75,5,18.0,0.0050561797752808986,1.4814606741573033,48,27,48,"[T20 W: 0, T0 W: 18.0]",1,egobalance
barabasi-albert,75,5,18.0,0.005275498241500586,1.4706916764361078,48,25,48,"[T0 W: 0, T74 W: 18.0]",1,egobalance
barabasi-albert,75,5,18.0,0.00539568345323741,1.4922062350119905,48,27,48,"[T0 W: 0, T74 W: 18.0]",1,egobalance
barabasi-albert,75,5,18.0,0.005272407732864675,1.4680726420620973,48,26,48,"[T0 W: 0, T60 W: 18.0]",1,egobalance
barabasi-albert,75,5,18.0,0.004899292324442025,1.4648884050081654,48,25,48,"[T5 W: 0, T63 W: 18.0]",1,egobalance
barabasi-albert,75,6,18.0,0.004377431906614786,1.4615758754863812,48,26,48,"[T3 W: 0, T60 W: 18.0]",1,egobalance
barabasi-albert,75,6,18.0,0.004379562043795621,1.4681265206812653,48,27,48,"[T0 W: 0, T65 W: 18.0]",1,egobalance
barabasi-albert,75,6,18.0,0.004442250740375123,1.4575518262586378,48,31,48,"[T3 W: 0, T45 W: 18.0]",1,egobalance
barabasi-albert,75,6,18.0,0.004453240969816922,1.4482929242949034,48,29,48,"[T0 W: 0, T66 W: 18.0]",1,egobalance
barabasi-albert,75,6,18.0,0.004197761194029851,1.4892723880597014,48,31,48,"[T2 W: 0, T55 W: 18.0]",1,egobalance
barabasi-albert,75,7,18.0,0.003740648379052369,1.4646716541978388,48,29,48,"[T2 W: 0, T42 W: 18.0]",1,egobalance
barabasi-albert,75,7,18.0,0.0037205456800330715,1.4601074824307565,48,29,48,"[T17 W: 0, T5 W: 18.0]",1,egobalance
barabasi-albert,75,7,18.0,0.00367047308319739,1.4620717781402937,48,29,48,"[T2 W: 0, T54 W: 18.0]",1,egobalance
barabasi-albert,75,7,18.0,0.0037328909166321027,1.4537536291995024,48,32,48,"[T29 W: 0, T1 W: 18.0]",1,egobalance
barabasi-albert,75,7,18.0,0.0036719706242350062,1.4251325989392085,48,30,48,"[T5 W: 0, T52 W: 18.0]",1,egobalance
barabasi-albert,75,8,18.0,0.003301540719002201,1.453778429933969,48,29,48,"[T0 W: 0, T35 W: 18.0]",1,egobalance
barabasi-albert,75,8,18.0,0.0033682634730538923,1.4532185628742516,48,28,48,"[T1 W: 0, T43 W: 18.0]",1,egobalance
barabasi-albert,75,8,18.0,0.003345724907063197,1.4468401486988847,48,32,48,"[T0 W: 0, T47 W: 18.0]",1,egobalance
barabasi-albert,75,8,18.0,0.0033320992225101815,1.4542761940022213,48,36,48,"[T34 W: 0, T1 W: 18.0]",1,egobalance
barabasi-albert,75,8,18.0,0.0034220532319391636,1.4422053231939163,48,29,48,"[T4 W: 0, T70 W: 18.0]",1,egobalance
barabasi-albert,75,9,18.0,0.003044654939106901,1.4323410013531799,48,31,48,"[T2 W: 0, T45 W: 18.0]",1,egobalance
barabasi-albert,75,9,18.0,0.0030737704918032786,1.4508196721311475,48,30,48,"[T2 W: 0, T46 W: 18.0]",1,egobalance
barabasi-albert,75,9,18.0,0.003048780487804878,1.4478319783197833,48,29,48,"[T0 W: 0, T73 W: 18.0]",1,egobalance
barabasi-albert,75,9,18.0,0.0029654036243822075,1.4263591433278417,48,33,48,"[T17 W: 0, T0 W: 18.0]",1,egobalance
barabasi-albert,75,9,18.0,0.003041568097330179,1.444744846231835,48,30,48,"[T1 W: 0, T59 W: 18.0]",1,egobalance
barabasi-albert,75,10,18.0,0.0028142589118198874,1.4468417761100687,48,34,48,"[T0 W: 0, T43 W: 18.0]",1,egobalance
barabasi-albert,75,10,18.0,0.0028116213683223993,1.4311152764761013,48,32,48,"[T1 W: 0, T47 W: 18.0]",1,egobalance
barabasi-albert,75,10,18.0,0.0028526148969889066,1.4519809825673533,48,36,48,"[T1 W: 0, T53 W: 18.0]",1,egobalance
barabasi-albert,75,10,18.0,0.0028222013170272815,1.4528065224208215,48,33,48,"[T2 W: 0, T40 W: 18.0]",1,egobalance
barabasi-albert,75,10,18.0,0.002676977989292088,1.4390243902439024,48,30,48,"[T0 W: 0, T20 W: 18.0]",1,egobalance
barabasi-albert,75,1,49.0,0.07446808510638298,1.7264437689969605,3,8,1d,"[T1 W: 0, T55 W: 16.0, T33 W: 5.0, T37 W: 4.0]",3,egobalance
barabasi-albert,75,1,59.0,0.08651026392961877,1.7390029325513197,3,7,1d,"[T1 W: 0, T53 W: 9.0, T66 W: 14.0, T57 W: 3.0]",4,egobalance
barabasi-albert,75,1,72.0,0.0989010989010989,1.7802197802197801,3,6,1d,"[T6 W: 0, T67 W: 16.0, T55 W: 5.0, T49 W: 13.0]",3,egobalance
barabasi-albert,75,1,43.0,0.06342182890855458,1.5958702064896755,3,7,1d,"[T1 W: 0, T38 W: 9.0, T44 W: 7.0]",3,egobalance
barabasi-albert,75,1,64.0,0.0810126582278481,1.630379746835443,3,7,1d,"[T0 W: 0, T39 W: 9.0, T49 W: 18.0, T42 W: 4.0]",3,egobalance
barabasi-albert,75,2,50.0,0.03443526170798898,1.643250688705234,4,11,1d,"[T4 W: 0, T54 W: 9.0, T33 W: 11.0]",3,egobalance
barabasi-albert,75,2,48.0,0.0326530612244898,1.6408163265306122,4,11,1d,"[T3 W: 0, T8 W: 14.0, T57 W: 7.0, T67 W: 3.0]",3,egobalance
barabasi-albert,75,2,69.0,0.0470668485675307,1.5579809004092768,4,11,1d,"[T2 W: 0, T67 W: 18.0, T56 W: 12.0]",3,egobalance
barabasi-albert,75,2,54.0,0.03994082840236687,1.7159763313609468,4,15,1d,"[T2 W: 0, T51 W: 6.0, T36 W: 10.0, T0 W: 4.0]",3,egobalance
barabasi-albert,75,2,82.0,0.0560875512995896,1.8577291381668946,4,10,1d,"[T3 W: 0, T36 W: 10.0, T54 W: 16.0, T29 W: 5.0]",3,egobalance
barabasi-albert,75,3,39.0,0.017210944395410415,1.588702559576346,6,13,1d,"[T2 W: 0, T66 W: 18.0, T35 W: 7.0]",3,egobalance
barabasi-albert,75,3,48.0,0.02146690518783542,1.641323792486583,6,15,1d,"[T10 W: 0, T29 W: 13.0, T24 W: 13.0]",3,egobalance
barabasi-albert,75,3,48.0,0.022966507177033493,1.6287081339712919,6,15,1d,"[T3 W: 0, T53 W: 7.0, T69 W: 5.0, T48 W: 4.0]",3,egobalance
barabasi-albert,75,3,68.0,0.03204524033930255,1.6635249764373232,6,15,1d,"[T4 W: 0, T41 W: 9.0, T49 W: 5.0, T70 W: 11.0]",3,egobalance
barabasi-albert,75,3,55.0,0.025275735294117647,1.619485294117647,6,14,1d,"[T12 W: 0, T66 W: 18.0, T70 W: 3.0, T71 W: 7.0]",3,egobalance
barabasi-albert,75,4,43.0,0.014951321279554937,1.5695410292072323,8,17,1d,"[T9 W: 0, T59 W: 18.0, T44 W: 9.0]",2,egobalance
barabasi-albert,75,4,58.0,0.020069204152249134,1.6802768166089965,8,18,1d,"[T7 W: 0, T57 W: 9.0, T42 W: 3.0, T74 W: 11.0]",3,egobalance
barabasi-albert,75,4,38.0,0.013112491373360938,1.6300897170462387,8,17,1d,"[T4 W: 0, T45 W: 17.0, T56 W: 4.0]",3,egobalance
barabasi-albert,75,4,42.0,0.014373716632443531,1.5633127994524298,8,17,1d,"[T10 W: 0, T66 W: 8.0, T46 W: 17.0]",3,egobalance
barabasi-albert,75,4,38.0,0.013708513708513708,1.5988455988455987,8,18,1d,"[T4 W: 0, T53 W: 18.0, T70 W: 7.0]",3,egobalance
barabasi-albert,75,5,38.0,0.010555555555555556,1.5794444444444444,9,22,1d,"[T7 W: 0, T43 W: 9.0, T3 W: 3.0]",3,egobalance
barabasi-albert,75,5,52.0,0.014908256880733946,1.6496559633027523,9,21,1d,"[T6 W: 0, T70 W: 10.0, T0 W: 15.0]",3,egobalance
barabasi-albert,75,5,51.0,0.01477404403244496,1.5625724217844728,9,22,1d,"[T5 W: 0, T69 W: 12.0, T59 W: 2.0, T4 W: 7.0]",3,egobalance
barabasi-albert,75,5,44.0,0.0128130460104834,1.6295864880605708,9,23,1d,"[T5 W: 0, T52 W: 18.0, T46 W: 11.0]",3,egobalance
barabasi-albert,75,5,39.0,0.010726072607260726,1.6028602860286028,9,24,1d,"[T26 W: 0, T60 W: 7.0, T72 W: 16.0]",3,egobalance
barabasi-albert,75,6,47.0,0.010940409683426444,1.515828677839851,11,27,1d,"[T6 W: 0, T35 W: 16.0, T44 W: 15.0]",2,egobalance
barabasi-albert,75,6,46.0,0.011041766682669226,1.6024963994239079,11,23,1d,"[T9 W: 0, T44 W: 14.0, T74 W: 11.0]",2,egobalance
barabasi-albert,75,6,35.0,0.008101851851851851,1.5263888888888888,11,23,1d,"[T7 W: 0, T63 W: 9.0, T3 W: 12.0]",2,egobalance
barabasi-albert,75,6,44.0,0.010275572162540868,1.582438113031294,11,24,1d,"[T6 W: 0, T66 W: 18.0, T2 W: 13.0]",2,egobalance
barabasi-albert,75,6,41.0,0.009669811320754717,1.6183962264150944,11,23,1d,"[T6 W: 0, T55 W: 15.0, T66 W: 11.0]",3,egobalance
barabasi-albert,75,7,45.0,0.009316770186335404,1.5751552795031056,13,26,1d,"[T9 W: 0, T30 W: 16.0, T70 W: 8.0]",3,egobalance
barabasi-albert,75,7,42.0,0.009283819628647215,1.614500442086649,13,25,1d,"[T11 W: 0, T25 W: 14.0, T40 W: 11.0]",2,egobalance
barabasi-albert,75,7,47.0,0.00944154278826838,1.5837685817597429,13,26,1d,"[T7 W: 0, T46 W: 9.0, T40 W: 12.0]",3,egobalance
barabasi-albert,75,7,30.0,0.006329113924050633,1.5354430379746835,13,26,1d,"[T8 W: 0, T71 W: 8.0, T73 W: 11.0]",2,egobalance
barabasi-albert,75,7,35.0,0.007569204152249135,1.5713667820069204,13,27,1d,"[T20 W: 0, T71 W: 12.0, T62 W: 9.0]",2,egobalance
barabasi-albert,75,8,45.0,0.008269018743109152,1.5905916942300624,14,28,1d,"[T11 W: 0, T25 W: 18.0, T59 W: 12.0]",2,egobalance
barabasi-albert,75,8,37.0,0.007034220532319392,1.571102661596958,14,31,1d,"[T10 W: 0, T72 W: 13.0, T39 W: 10.0]",2,egobalance
barabasi-albert,75,8,41.0,0.00775047258979206,1.6037807183364838,14,29,1d,"[T12 W: 0, T51 W: 6.0, T53 W: 15.0]",2,egobalance
barabasi-albert,75,8,40.0,0.007621951219512195,1.5876524390243902,14,30,1d,"[T13 W: 0, T62 W: 12.0, T58 W: 9.0]",2,egobalance
barabasi-albert,75,8,47.0,0.008526850507982584,1.5711175616835995,14,31,1d,"[T8 W: 0, T64 W: 8.0, T47 W: 12.0]",2,egobalance
barabasi-albert,75,9,38.0,0.006274768824306473,1.57001321003963,16,30,1d,"[T16 W: 0, T50 W: 16.0, T39 W: 11.0]",2,egobalance
barabasi-albert,75,9,34.0,0.005662891405729514,1.5629580279813458,16,29,1d,"[T17 W: 0, T70 W: 8.0, T47 W: 13.0]",2,egobalance
barabasi-albert,75,9,42.0,0.006887504099704822,1.5260741226631682,16,31,1d,"[T11 W: 0, T6 W: 9.0, T53 W: 7.0]",2,egobalance
barabasi-albert,75,9,43.0,0.007285665875974246,1.5784479837343273,16,30,1d,"[T13 W: 0, T60 W: 11.0, T54 W: 11.0]",2,egobalance
barabasi-albert,75,9,38.0,0.006491288008199521,1.524086094977793,16,29,1d,"[T11 W: 0, T45 W: 12.0, T71 W: 13.0]",2,egobalance
barabasi-albert,75,10,41.0,0.006198971877834896,1.5291805261566374,17,32,1d,"[T15 W: 0, T63 W: 12.0, T51 W: 5.0]",2,egobalance
barabasi-albert,75,10,42.0,0.0066329753632343655,1.5363234365129501,17,31,1d,"[T10 W: 0, T50 W: 16.0, T54 W: 13.0]",2,egobalance
barabasi-albert,75,10,42.0,0.006533914125700062,1.5407591785936527,17,33,1d,"[T10 W: 0, T7 W: 17.0, T31 W: 9.0]",2,egobalance
