graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,max_route_len,type
erdos-renyi,25,7,18.0,0.025495750708215296,1.3739376770538243,16,9,16,"[T3 W: 0, T16 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.020179372197309416,1.452914798206278,16,12,16,"[T3 W: 0, T10 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.02349869451697128,1.514360313315927,16,12,16,"[T22 W: 0, T1 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.023195876288659795,1.3402061855670102,16,10,16,"[T6 W: 0, T7 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.016100178890876567,1.293381037567084,16,12,16,"[T0 W: 0, T7 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.020930232558139535,1.416279069767442,16,11,16,"[T3 W: 0, T7 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.018907563025210083,1.531512605042017,16,15,16,"[T5 W: 0, T12 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.01768172888015717,1.3477406679764243,16,12,16,"[T14 W: 0, T1 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.018442622950819672,1.415983606557377,16,12,16,"[T15 W: 0, T0 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.018108651911468814,1.3983903420523138,16,13,16,"[T15 W: 0, T0 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.01601423487544484,1.3149466192170818,16,13,16,"[T3 W: 0, T8 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.01651376146788991,1.363302752293578,16,13,16,"[T2 W: 0, T13 W: 18.0]",1,original
erdos-renyi,25,9,16.0,0.016701461377870562,1.3340292275574113,16,12,16,"[T1 W: 0, T22 W: 16.0]",1,original
erdos-renyi,25,9,18.0,0.02054794520547945,1.417808219178082,16,13,16,"[T7 W: 0, T23 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.016822429906542057,1.3738317757009346,16,13,16,"[T16 W: 0, T2 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.015463917525773196,1.3058419243986255,16,14,16,"[T2 W: 0, T1 W: 18.0]",1,original
erdos-renyi,25,10,17.0,0.013731825525040387,1.54281098546042,16,19,16,"[T15 W: 0, T11 W: 17.0]",1,original
erdos-renyi,25,10,18.0,0.015437392795883362,1.3756432246998285,16,14,16,"[T5 W: 0, T9 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.015817223198594025,1.3198594024604569,16,13,16,"[T18 W: 0, T5 W: 18.0]",1,original
erdos-renyi,25,1,4.0,0.1,2.0,24,3,24,"[T4 W: 0, T1 W: 4.0]",1,original
erdos-renyi,25,1,9.0,0.15517241379310345,2.0,24,2,24,"[T15 W: 0, T4 W: 9.0]",1,original
erdos-renyi,25,1,9.0,0.10227272727272728,2.0,24,2,24,"[T14 W: 0, T9 W: 9.0]",1,original
erdos-renyi,25,1,9.0,0.09,2.0,24,2,24,"[T0 W: 0, T6 W: 9.0]",1,original
erdos-renyi,25,1,18.0,0.13043478260869565,1.6666666666666667,24,4,24,"[T0 W: 0, T19 W: 18.0]",1,original
erdos-renyi,25,2,18.0,0.1,1.4,24,3,24,"[T18 W: 0, T9 W: 18.0]",1,original
erdos-renyi,25,2,18.0,0.06569343065693431,1.5255474452554745,24,5,24,"[T15 W: 0, T21 W: 18.0]",1,original
erdos-renyi,25,2,18.0,0.05732484076433121,1.535031847133758,24,7,24,"[T5 W: 0, T17 W: 18.0]",1,original
erdos-renyi,25,2,18.0,0.08181818181818182,1.8,24,6,24,"[T1 W: 0, T3 W: 18.0]",1,original
erdos-renyi,25,2,18.0,0.05232558139534884,1.5465116279069768,24,6,24,"[T14 W: 0, T0 W: 18.0]",1,original
erdos-renyi,25,3,18.0,0.06040268456375839,1.523489932885906,24,5,24,"[T0 W: 0, T13 W: 18.0]",1,original
erdos-renyi,25,3,14.0,0.043478260869565216,1.6149068322981366,24,6,24,"[T7 W: 0, T10 W: 14.0]",1,original
erdos-renyi,25,3,18.0,0.05,1.4833333333333334,24,8,24,"[T5 W: 0, T6 W: 18.0]",1,original
erdos-renyi,25,3,18.0,0.04736842105263158,1.4947368421052631,24,6,24,"[T0 W: 0, T22 W: 18.0]",1,original
erdos-renyi,25,3,18.0,0.05454545454545454,1.5151515151515151,24,6,24,"[T1 W: 0, T14 W: 18.0]",1,original
erdos-renyi,25,4,16.0,0.03571428571428571,1.65625,24,9,24,"[T14 W: 0, T15 W: 16.0]",1,original
erdos-renyi,25,4,18.0,0.041474654377880185,1.4285714285714286,24,5,24,"[T18 W: 0, T3 W: 18.0]",1,original
erdos-renyi,25,4,18.0,0.03515625,1.3984375,24,7,24,"[T1 W: 0, T20 W: 18.0]",1,original
erdos-renyi,25,4,18.0,0.029508196721311476,1.3245901639344262,24,8,24,"[T1 W: 0, T24 W: 18.0]",1,original
erdos-renyi,25,4,18.0,0.03557312252964427,1.4268774703557312,24,9,24,"[T0 W: 0, T9 W: 18.0]",1,original
erdos-renyi,25,5,18.0,0.04035874439461883,1.3721973094170403,24,6,24,"[T14 W: 0, T0 W: 18.0]",1,original
erdos-renyi,25,5,18.0,0.02564102564102564,1.4586894586894588,24,11,24,"[T5 W: 0, T18 W: 18.0]",1,original
erdos-renyi,25,5,18.0,0.030201342281879196,1.4597315436241611,24,10,24,"[T3 W: 0, T14 W: 18.0]",1,original
erdos-renyi,25,5,18.0,0.031578947368421054,1.4421052631578948,24,9,24,"[T20 W: 0, T8 W: 18.0]",1,original
erdos-renyi,25,5,18.0,0.0371900826446281,1.3264462809917354,24,7,24,"[T10 W: 0, T17 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.024793388429752067,1.5206611570247934,24,15,24,"[T1 W: 0, T4 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.02368421052631579,1.6289473684210527,24,14,24,"[T6 W: 0, T0 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.023255813953488372,1.3850129198966408,24,10,24,"[T0 W: 0, T10 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.023746701846965697,1.3641160949868074,24,11,24,"[T17 W: 0, T8 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.028391167192429023,1.384858044164038,24,8,24,"[T8 W: 0, T18 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.019736842105263157,1.3135964912280702,24,11,24,"[T1 W: 0, T5 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.026627218934911243,1.3047337278106508,24,10,24,"[T4 W: 0, T12 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.022277227722772276,1.4455445544554455,24,12,24,"[T5 W: 0, T21 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.01991150442477876,1.5995575221238938,24,15,24,"[T18 W: 0, T3 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.02,1.3422222222222222,24,12,24,"[T5 W: 0, T15 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.01867219917012448,1.3941908713692945,24,12,24,"[T16 W: 0, T0 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.019867549668874173,1.3841059602649006,24,11,24,"[T3 W: 0, T14 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.019271948608137045,1.3468950749464668,24,11,24,"[T15 W: 0, T2 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.020361990950226245,1.2669683257918551,24,11,24,"[T4 W: 0, T2 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.01761252446183953,1.3522504892367906,24,12,24,"[T1 W: 0, T18 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.016423357664233577,1.322992700729927,24,12,24,"[T9 W: 0, T16 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.014950166112956811,1.3073089700996678,24,13,24,"[T2 W: 0, T10 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.01875,1.375,24,12,24,"[T0 W: 0, T15 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.018,1.34,24,13,24,"[T7 W: 0, T4 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.015873015873015872,1.437389770723104,24,15,24,"[T0 W: 0, T10 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.015570934256055362,1.2854671280276817,24,15,24,"[T1 W: 0, T16 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.013138686131386862,1.2875912408759125,24,14,24,"[T0 W: 0, T17 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.0162748643761302,1.3146473779385173,24,13,24,"[T4 W: 0, T13 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.014331210191082803,1.3089171974522293,24,14,24,"[T6 W: 0, T7 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.013677811550151976,1.3677811550151975,24,16,24,"[T0 W: 0, T10 W: 18.0]",1,original
erdos-renyi,25,1,8.0,0.08888888888888889,2.0,48,2,48,"[T11 W: 0, T15 W: 8.0]",1,original
erdos-renyi,25,1,16.0,0.14285714285714285,1.7321428571428572,48,3,48,"[T16 W: 0, T22 W: 16.0]",1,original
erdos-renyi,25,1,9.0,0.10465116279069768,2.0,48,3,48,"[T11 W: 0, T17 W: 9.0]",1,original
erdos-renyi,25,1,9.0,0.09,2.0,48,3,48,"[T1 W: 0, T0 W: 9.0]",1,original
erdos-renyi,25,1,18.0,0.0967741935483871,1.5483870967741935,48,4,48,"[T22 W: 0, T9 W: 18.0]",1,original
erdos-renyi,25,2,18.0,0.08490566037735849,1.6132075471698113,48,5,48,"[T14 W: 0, T21 W: 18.0]",1,original
erdos-renyi,25,2,16.0,0.06779661016949153,1.694915254237288,48,5,48,"[T14 W: 0, T9 W: 16.0]",1,original
erdos-renyi,25,2,12.0,0.05357142857142857,1.9375,48,6,48,"[T8 W: 0, T14 W: 12.0]",1,original
erdos-renyi,25,2,18.0,0.0891089108910891,1.7623762376237624,48,5,48,"[T0 W: 0, T2 W: 18.0]",1,original
erdos-renyi,25,2,18.0,0.07563025210084033,1.5126050420168067,48,5,48,"[T2 W: 0, T22 W: 18.0]",1,original
erdos-renyi,25,3,18.0,0.06206896551724138,1.5517241379310345,48,5,48,"[T19 W: 0, T2 W: 18.0]",1,original
erdos-renyi,25,3,18.0,0.04838709677419355,1.3333333333333333,48,5,48,"[T0 W: 0, T17 W: 18.0]",1,original
erdos-renyi,25,3,18.0,0.05454545454545454,1.387878787878788,48,4,48,"[T24 W: 0, T18 W: 18.0]",1,original
erdos-renyi,25,3,18.0,0.05202312138728324,1.6647398843930636,48,6,48,"[T5 W: 0, T7 W: 18.0]",1,original
erdos-renyi,25,3,18.0,0.05521472392638037,1.6441717791411044,48,6,48,"[T15 W: 0, T16 W: 18.0]",1,original
erdos-renyi,25,4,18.0,0.039473684210526314,1.4035087719298245,48,7,48,"[T15 W: 0, T0 W: 18.0]",1,original
erdos-renyi,25,4,16.0,0.04020100502512563,1.6884422110552764,48,7,48,"[T7 W: 0, T8 W: 16.0]",1,original
erdos-renyi,25,4,18.0,0.035856573705179286,1.406374501992032,48,8,48,"[T4 W: 0, T2 W: 18.0]",1,original
erdos-renyi,25,4,18.0,0.038135593220338986,1.4406779661016949,48,7,48,"[T21 W: 0, T11 W: 18.0]",1,original
erdos-renyi,25,4,16.0,0.034934497816593885,1.6637554585152838,48,9,48,"[T18 W: 0, T24 W: 16.0]",1,original
erdos-renyi,25,5,18.0,0.02875399361022364,1.4217252396166133,48,11,48,"[T10 W: 0, T4 W: 18.0]",1,original
erdos-renyi,25,5,18.0,0.027950310559006212,1.3322981366459627,48,7,48,"[T8 W: 0, T17 W: 18.0]",1,original
erdos-renyi,25,5,18.0,0.030405405405405407,1.462837837837838,48,8,48,"[T20 W: 0, T7 W: 18.0]",1,original
erdos-renyi,25,5,18.0,0.026785714285714284,1.4166666666666667,48,9,48,"[T11 W: 0, T6 W: 18.0]",1,original
erdos-renyi,25,5,18.0,0.0297029702970297,1.3597359735973598,48,7,48,"[T7 W: 0, T3 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.022613065326633167,1.329145728643216,48,10,48,"[T14 W: 0, T2 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.02564102564102564,1.4102564102564104,48,10,48,"[T8 W: 0, T17 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.024657534246575342,1.5095890410958903,48,11,48,"[T23 W: 0, T3 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.029315960912052116,1.3811074918566775,48,9,48,"[T24 W: 0, T1 W: 18.0]",1,original
erdos-renyi,25,6,18.0,0.028938906752411574,1.4469453376205788,48,9,48,"[T11 W: 0, T8 W: 18.0]",1,original
erdos-renyi,25,7,16.0,0.01927710843373494,1.3759036144578314,48,11,48,"[T4 W: 0, T8 W: 16.0]",1,original
erdos-renyi,25,7,18.0,0.018218623481781375,1.6174089068825912,48,20,48,"[T3 W: 0, T18 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.023809523809523808,1.402116402116402,48,11,48,"[T3 W: 0, T16 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.02284263959390863,1.5532994923857868,48,12,48,"[T16 W: 0, T15 W: 18.0]",1,original
erdos-renyi,25,7,18.0,0.022670025188916875,1.327455919395466,48,9,48,"[T9 W: 0, T0 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.020737327188940093,1.3894009216589862,48,13,48,"[T4 W: 0, T1 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.017578125,1.44921875,48,14,48,"[T23 W: 0, T1 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.017543859649122806,1.3976608187134503,48,13,48,"[T5 W: 0, T10 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.01978021978021978,1.279120879120879,48,10,48,"[T4 W: 0, T21 W: 18.0]",1,original
erdos-renyi,25,8,18.0,0.022167487684729065,1.3300492610837438,48,11,48,"[T6 W: 0, T17 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.015280135823429542,1.4108658743633278,48,16,48,"[T1 W: 0, T5 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.016885553470919325,1.3170731707317074,48,12,48,"[T24 W: 0, T3 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.013677811550151976,1.405775075987842,48,17,48,"[T6 W: 0, T18 W: 18.0]",1,original
