graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,9,18.0,0.016697588126159554,1.3246753246753247,16,13,16,"[T5 W: 0, T6 W: 18.0]",egobalance
erdos-renyi,25,9,17.0,0.014964788732394365,1.3151408450704225,16,12,16,"[T1 W: 0, T5 W: 17.0]",egobalance
erdos-renyi,25,9,18.0,0.015706806282722512,1.3472949389179756,16,13,16,"[T2 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.018218623481781375,1.4777327935222673,16,14,16,"[T17 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.02142857142857143,1.3714285714285714,16,11,16,"[T19 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.015873015873015872,1.4250440917107583,16,14,16,"[T16 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.014150943396226415,1.3522012578616351,16,16,16,"[T23 W: 0, T6 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.014263074484944533,1.3518225039619651,16,14,16,"[T3 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.01485148514851485,1.33003300330033,16,14,16,"[T9 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.015228426395939087,1.350253807106599,16,14,16,"[T8 W: 0, T16 W: 18.0]",egobalance
erdos-renyi,25,1,9.0,0.06923076923076923,2.0,24,4,24,"[T1 W: 0, T6 W: 9.0]",egobalance
erdos-renyi,25,1,9.0,0.08653846153846154,2.0,24,4,24,"[T4 W: 0, T6 W: 9.0]",egobalance
erdos-renyi,25,1,8.0,0.08888888888888889,2.0,24,3,24,"[T7 W: 0, T15 W: 8.0]",egobalance
erdos-renyi,25,1,9.0,0.07894736842105263,2.0,24,3,24,"[T10 W: 0, T22 W: 9.0]",egobalance
erdos-renyi,25,1,8.0,0.06060606060606061,2.0,24,4,24,"[T21 W: 0, T8 W: 8.0]",egobalance
erdos-renyi,25,2,18.0,0.07317073170731707,1.5203252032520325,24,4,24,"[T15 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,2,14.0,0.056910569105691054,1.6178861788617886,24,5,24,"[T12 W: 0, T4 W: 14.0]",egobalance
erdos-renyi,25,2,18.0,0.10112359550561797,1.6629213483146068,24,3,24,"[T6 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.05357142857142857,1.5654761904761905,24,5,24,"[T4 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,2,16.0,0.05970149253731343,1.4701492537313432,24,4,24,"[T11 W: 0, T24 W: 16.0]",egobalance
erdos-renyi,25,3,16.0,0.045714285714285714,1.7257142857142858,24,8,24,"[T24 W: 0, T20 W: 16.0]",egobalance
erdos-renyi,25,3,18.0,0.06,1.42,24,5,24,"[T5 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.1125,1.55,24,4,24,"[T20 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.06,1.4733333333333334,24,5,24,"[T4 W: 0, T16 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.04522613065326633,1.5226130653266332,24,6,24,"[T10 W: 0, T11 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.03474903474903475,1.3706563706563706,24,8,24,"[T21 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.03488372093023256,1.4922480620155039,24,7,24,"[T5 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.046632124352331605,1.4870466321243523,24,6,24,"[T6 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.03765690376569038,1.4435146443514644,24,8,24,"[T13 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.0410958904109589,1.4977168949771689,24,7,24,"[T5 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.024324324324324326,1.327027027027027,24,9,24,"[T21 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.03103448275862069,1.5793103448275863,24,11,24,"[T1 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,5,17.0,0.027070063694267517,1.4904458598726114,24,10,24,"[T19 W: 0, T12 W: 17.0]",egobalance
erdos-renyi,25,5,18.0,0.024390243902439025,1.5094850948509486,24,11,24,"[T15 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.03272727272727273,1.3636363636363635,24,8,24,"[T1 W: 0, T20 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.02112676056338028,1.2769953051643192,24,10,24,"[T3 W: 0, T14 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.02127659574468085,1.557919621749409,24,12,24,"[T5 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.021686746987951807,1.4313253012048193,24,11,24,"[T5 W: 0, T14 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.024390243902439025,1.3495934959349594,24,9,24,"[T1 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.021377672209026127,1.3159144893111638,24,11,24,"[T15 W: 0, T11 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.01910828025477707,1.4479830148619957,24,13,24,"[T0 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.020089285714285716,1.3303571428571428,24,10,24,"[T12 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.02406417112299465,1.3101604278074865,24,10,24,"[T0 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.020642201834862386,1.5504587155963303,24,15,24,"[T4 W: 0, T20 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.02857142857142857,1.384126984126984,24,9,24,"[T1 W: 0, T17 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.020454545454545454,1.440909090909091,24,13,24,"[T20 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.017408123791102514,1.264990328820116,24,12,24,"[T0 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.015358361774744027,1.3805460750853242,24,14,24,"[T20 W: 0, T23 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.016666666666666666,1.4981481481481482,24,16,24,"[T2 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.017857142857142856,1.367063492063492,24,11,24,"[T22 W: 0, T9 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.022004889975550123,1.374083129584352,24,11,24,"[T4 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.018404907975460124,1.312883435582822,24,13,24,"[T2 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.016453382084095063,1.263254113345521,24,13,24,"[T0 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.016791044776119403,1.5690298507462686,24,18,24,"[T21 W: 0, T13 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.01507537688442211,1.2780569514237856,24,12,24,"[T2 W: 0, T23 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.015625,1.3263888888888888,24,16,24,"[T3 W: 0, T22 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.015544041450777202,1.381692573402418,24,15,24,"[T0 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.015332197614991482,1.3100511073253833,24,13,24,"[T0 W: 0, T10 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.0144,1.4304,24,15,24,"[T3 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.014539579967689823,1.3392568659127626,24,14,24,"[T0 W: 0, T20 W: 18.0]",egobalance
erdos-renyi,25,1,18.0,0.08653846153846154,1.5769230769230769,48,4,48,"[T10 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,1,9.0,0.09183673469387756,2.0,48,4,48,"[T4 W: 0, T3 W: 9.0]",egobalance
erdos-renyi,25,1,16.0,0.125,1.421875,48,3,48,"[T3 W: 0, T22 W: 16.0]",egobalance
erdos-renyi,25,1,16.0,0.08,1.51,48,3,48,"[T6 W: 0, T9 W: 16.0]",egobalance
erdos-renyi,25,1,9.0,0.16666666666666666,2.0,48,3,48,"[T7 W: 0, T6 W: 9.0]",egobalance
erdos-renyi,25,2,18.0,0.06870229007633588,1.5114503816793894,48,5,48,"[T18 W: 0, T24 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.06206896551724138,1.4275862068965517,48,5,48,"[T15 W: 0, T8 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.06818181818181818,1.5454545454545454,48,7,48,"[T24 W: 0, T10 W: 18.0]",egobalance
erdos-renyi,25,2,16.0,0.08888888888888889,1.6333333333333333,48,5,48,"[T0 W: 0, T16 W: 16.0]",egobalance
erdos-renyi,25,2,18.0,0.07627118644067797,1.652542372881356,48,5,48,"[T5 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.04477611940298507,1.3134328358208955,48,5,48,"[T0 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.05,1.6333333333333333,48,7,48,"[T0 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.04455445544554455,1.3762376237623761,48,6,48,"[T16 W: 0, T6 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.04433497536945813,1.374384236453202,48,6,48,"[T1 W: 0, T18 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.05625,1.475,48,7,48,"[T2 W: 0, T23 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.0313588850174216,1.2996515679442509,48,7,48,"[T5 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.04205607476635514,1.5327102803738317,48,10,48,"[T19 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.026785714285714284,1.5267857142857142,48,10,48,"[T3 W: 0, T8 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.045,1.455,48,7,48,"[T22 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.041474654377880185,1.5023041474654377,48,8,48,"[T0 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.026706231454005934,1.5489614243323442,48,12,48,"[T4 W: 0, T8 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.028125,1.521875,48,11,48,"[T24 W: 0, T10 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.03435114503816794,1.5916030534351144,48,9,48,"[T20 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.02912621359223301,1.4724919093851132,48,8,48,"[T10 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,5,17.0,0.027156549520766772,1.4345047923322685,48,9,48,"[T2 W: 0, T17 W: 17.0]",egobalance
erdos-renyi,25,6,18.0,0.022388059701492536,1.4303482587064678,48,10,48,"[T10 W: 0, T23 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.029315960912052116,1.504885993485342,48,10,48,"[T14 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,6,16.0,0.027491408934707903,1.4089347079037802,48,9,48,"[T19 W: 0, T15 W: 16.0]",egobalance
erdos-renyi,25,6,18.0,0.025139664804469275,1.5810055865921788,48,14,48,"[T19 W: 0, T22 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.02040816326530612,1.600907029478458,48,15,48,"[T13 W: 0, T1 W: 18.0]",egobalance
