graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,7,18.0,0.02349869451697128,1.4490861618798956,16,11,16,"[T0 W: 0, T4 W: 18.0]",original
erdos-renyi,25,7,18.0,0.022670025188916875,1.309823677581864,16,9,16,"[T5 W: 0, T17 W: 18.0]",original
erdos-renyi,25,7,18.0,0.021897810218978103,1.340632603406326,16,9,16,"[T3 W: 0, T4 W: 18.0]",original
erdos-renyi,25,8,18.0,0.019522776572668113,1.4121475054229935,16,12,16,"[T1 W: 0, T5 W: 18.0]",original
erdos-renyi,25,8,18.0,0.018556701030927835,1.3649484536082475,16,12,16,"[T3 W: 0, T19 W: 18.0]",original
erdos-renyi,25,8,18.0,0.020361990950226245,1.2850678733031675,16,11,16,"[T4 W: 0, T5 W: 18.0]",original
erdos-renyi,25,8,18.0,0.018518518518518517,1.368312757201646,16,13,16,"[T11 W: 0, T3 W: 18.0]",original
erdos-renyi,25,8,18.0,0.017341040462427744,1.3391136801541426,16,12,16,"[T0 W: 0, T1 W: 18.0]",original
erdos-renyi,25,9,18.0,0.018442622950819672,1.2520491803278688,16,12,16,"[T4 W: 0, T9 W: 18.0]",original
erdos-renyi,25,9,18.0,0.01978021978021978,1.3824175824175824,16,13,16,"[T8 W: 0, T1 W: 18.0]",original
erdos-renyi,25,9,18.0,0.018947368421052633,1.3305263157894738,16,12,16,"[T3 W: 0, T1 W: 18.0]",original
erdos-renyi,25,9,18.0,0.015202702702702704,1.2922297297297298,16,13,16,"[T20 W: 0, T0 W: 18.0]",original
erdos-renyi,25,9,18.0,0.015517241379310345,1.4051724137931034,16,14,16,"[T24 W: 0, T2 W: 18.0]",original
erdos-renyi,25,10,18.0,0.01386748844375963,1.3235747303543914,16,16,16,"[T22 W: 0, T1 W: 18.0]",original
erdos-renyi,25,10,18.0,0.014084507042253521,1.3333333333333333,16,16,16,"[T3 W: 0, T10 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013412816691505217,1.347242921013413,16,15,16,"[T16 W: 0, T0 W: 18.0]",original
erdos-renyi,25,10,18.0,0.014331210191082803,1.3487261146496816,16,14,16,"[T14 W: 0, T6 W: 18.0]",original
erdos-renyi,25,10,18.0,0.017208413001912046,1.4378585086042066,16,15,16,"[T10 W: 0, T9 W: 18.0]",original
erdos-renyi,25,1,9.0,0.07894736842105263,2.0,24,4,24,"[T1 W: 0, T8 W: 9.0]",original
erdos-renyi,25,1,16.0,0.08695652173913043,1.5978260869565217,24,4,24,"[T1 W: 0, T13 W: 16.0]",original
erdos-renyi,25,1,18.0,0.12,1.7733333333333334,24,5,24,"[T0 W: 0, T23 W: 18.0]",original
erdos-renyi,25,1,14.0,0.1076923076923077,1.676923076923077,24,3,24,"[T23 W: 0, T19 W: 14.0]",original
erdos-renyi,25,1,18.0,0.1267605633802817,1.647887323943662,24,3,24,"[T24 W: 0, T17 W: 18.0]",original
erdos-renyi,25,2,18.0,0.10465116279069768,1.569767441860465,24,3,24,"[T24 W: 0, T5 W: 18.0]",original
erdos-renyi,25,2,18.0,0.09375,1.65625,24,5,24,"[T23 W: 0, T16 W: 18.0]",original
erdos-renyi,25,2,16.0,0.056338028169014086,1.6549295774647887,24,5,24,"[T11 W: 0, T7 W: 16.0]",original
erdos-renyi,25,2,14.0,0.061946902654867256,1.4955752212389382,24,5,24,"[T11 W: 0, T17 W: 14.0]",original
erdos-renyi,25,2,16.0,0.058823529411764705,1.5955882352941178,24,5,24,"[T15 W: 0, T20 W: 16.0]",original
erdos-renyi,25,3,18.0,0.04245283018867924,1.5424528301886793,24,6,24,"[T14 W: 0, T2 W: 18.0]",original
erdos-renyi,25,3,18.0,0.039647577092511016,1.5462555066079295,24,7,24,"[T0 W: 0, T18 W: 18.0]",original
erdos-renyi,25,3,16.0,0.047619047619047616,1.5476190476190477,24,6,24,"[T2 W: 0, T10 W: 16.0]",original
erdos-renyi,25,3,18.0,0.05325443786982249,1.5384615384615385,24,6,24,"[T24 W: 0, T9 W: 18.0]",original
erdos-renyi,25,3,14.0,0.06086956521739131,1.7739130434782608,24,5,24,"[T18 W: 0, T10 W: 14.0]",original
erdos-renyi,25,4,18.0,0.04090909090909091,1.4272727272727272,24,9,24,"[T0 W: 0, T16 W: 18.0]",original
erdos-renyi,25,4,16.0,0.029197080291970802,1.5875912408759123,24,12,24,"[T7 W: 0, T8 W: 16.0]",original
erdos-renyi,25,4,16.0,0.034482758620689655,1.5258620689655173,24,8,24,"[T1 W: 0, T13 W: 16.0]",original
erdos-renyi,25,4,18.0,0.045,1.42,24,8,24,"[T11 W: 0, T19 W: 18.0]",original
erdos-renyi,25,4,18.0,0.045454545454545456,1.52020202020202,24,6,24,"[T4 W: 0, T15 W: 18.0]",original
erdos-renyi,25,5,18.0,0.02702702702702703,1.5135135135135136,24,10,24,"[T5 W: 0, T15 W: 18.0]",original
erdos-renyi,25,5,18.0,0.029315960912052116,1.4136807817589576,24,9,24,"[T20 W: 0, T1 W: 18.0]",original
erdos-renyi,25,5,18.0,0.023076923076923078,1.341025641025641,24,9,24,"[T3 W: 0, T16 W: 18.0]",original
erdos-renyi,25,5,18.0,0.03896103896103896,1.29004329004329,24,7,24,"[T6 W: 0, T20 W: 18.0]",original
erdos-renyi,25,5,18.0,0.031141868512110725,1.467128027681661,24,12,24,"[T12 W: 0, T3 W: 18.0]",original
erdos-renyi,25,6,18.0,0.02050113895216401,1.4214123006833712,24,11,24,"[T12 W: 0, T2 W: 18.0]",original
erdos-renyi,25,6,18.0,0.022058823529411766,1.3137254901960784,24,10,24,"[T19 W: 0, T1 W: 18.0]",original
erdos-renyi,25,6,18.0,0.02313624678663239,1.3881748071979434,24,10,24,"[T9 W: 0, T4 W: 18.0]",original
erdos-renyi,25,6,18.0,0.023376623376623377,1.4207792207792207,24,10,24,"[T12 W: 0, T3 W: 18.0]",original
erdos-renyi,25,6,18.0,0.024861878453038673,1.3425414364640884,24,8,24,"[T1 W: 0, T14 W: 18.0]",original
erdos-renyi,25,7,18.0,0.02122641509433962,1.5943396226415094,24,16,24,"[T4 W: 0, T15 W: 18.0]",original
erdos-renyi,25,7,18.0,0.02830188679245283,1.4811320754716981,24,10,24,"[T0 W: 0, T22 W: 18.0]",original
erdos-renyi,25,7,18.0,0.022167487684729065,1.3399014778325122,24,10,24,"[T4 W: 0, T21 W: 18.0]",original
erdos-renyi,25,7,18.0,0.02107728337236534,1.3466042154566744,24,12,24,"[T4 W: 0, T19 W: 18.0]",original
erdos-renyi,25,7,18.0,0.022332506203473945,1.379652605459057,24,12,24,"[T24 W: 0, T16 W: 18.0]",original
erdos-renyi,25,8,18.0,0.020316027088036117,1.5553047404063205,24,14,24,"[T3 W: 0, T5 W: 18.0]",original
erdos-renyi,25,8,17.0,0.01778242677824268,1.3305439330543933,24,12,24,"[T20 W: 0, T15 W: 17.0]",original
erdos-renyi,25,8,18.0,0.019693654266958426,1.323851203501094,24,11,24,"[T1 W: 0, T13 W: 18.0]",original
erdos-renyi,25,8,18.0,0.021176470588235293,1.3505882352941176,24,10,24,"[T6 W: 0, T16 W: 18.0]",original
erdos-renyi,25,8,18.0,0.018907563025210083,1.2983193277310925,24,11,24,"[T5 W: 0, T17 W: 18.0]",original
erdos-renyi,25,9,18.0,0.017374517374517374,1.4247104247104247,24,14,24,"[T17 W: 0, T0 W: 18.0]",original
erdos-renyi,25,9,18.0,0.016216216216216217,1.3045045045045045,24,12,24,"[T15 W: 0, T1 W: 18.0]",original
erdos-renyi,25,9,23.0,0.018025078369905956,1.6222570532915361,24,19,24,"[T13 W: 0, T12 W: 23.0]",original
erdos-renyi,25,9,18.0,0.018036072144288578,1.3967935871743486,24,12,24,"[T12 W: 0, T5 W: 18.0]",original
erdos-renyi,25,9,18.0,0.015358361774744027,1.522184300341297,24,17,24,"[T0 W: 0, T9 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013657056145675266,1.289833080424886,24,15,24,"[T13 W: 0, T11 W: 18.0]",original
erdos-renyi,25,10,18.0,0.014657980456026058,1.3175895765472312,24,13,24,"[T0 W: 0, T15 W: 18.0]",original
erdos-renyi,25,10,18.0,0.014827018121911038,1.329489291598023,24,15,24,"[T4 W: 0, T21 W: 18.0]",original
erdos-renyi,25,10,18.0,0.0136986301369863,1.334855403348554,24,14,24,"[T1 W: 0, T0 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015025041736227046,1.4257095158597664,24,16,24,"[T0 W: 0, T21 W: 18.0]",original
erdos-renyi,25,1,16.0,0.11428571428571428,1.6285714285714286,48,3,48,"[T0 W: 0, T18 W: 16.0]",original
erdos-renyi,25,1,14.0,0.11666666666666667,1.6833333333333333,48,3,48,"[T13 W: 0, T19 W: 14.0]",original
erdos-renyi,25,1,16.0,0.11428571428571428,1.6571428571428573,48,3,48,"[T6 W: 0, T20 W: 16.0]",original
erdos-renyi,25,1,9.0,0.09,2.0,48,4,48,"[T0 W: 0, T3 W: 9.0]",original
erdos-renyi,25,1,8.0,0.07407407407407407,2.0,48,4,48,"[T4 W: 0, T2 W: 8.0]",original
erdos-renyi,25,2,18.0,0.06569343065693431,1.3065693430656935,48,4,48,"[T7 W: 0, T10 W: 18.0]",original
erdos-renyi,25,2,14.0,0.056,1.6,48,5,48,"[T14 W: 0, T13 W: 14.0]",original
erdos-renyi,25,2,18.0,0.07317073170731707,1.4552845528455285,48,5,48,"[T11 W: 0, T6 W: 18.0]",original
erdos-renyi,25,2,12.0,0.08333333333333333,1.6666666666666667,48,4,48,"[T9 W: 0, T18 W: 12.0]",original
