graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,dan,most_congested_route
erdos-renyi,50,23,36.0,0.00634473034896017,0.8637645400070497,184,8d,"[T15 W: 0, T34 W: 18.0, T26 W: 0]"
erdos-renyi,50,23,34.0,0.006000705965407695,0.9106953759265796,176,8d,"[T27 W: 0, T5 W: 17.0, T31 W: 0]"
erdos-renyi,50,23,35.0,0.005928184281842819,0.9041327913279132,184,8d,"[T3 W: 0, T30 W: 18.0, T21 W: 0]"
erdos-renyi,50,23,34.0,0.005954465849387041,0.9056042031523642,184,8d,"[T23 W: 0, T19 W: 16.0, T49 W: 0]"
erdos-renyi,50,23,34.0,0.005884389061959155,0.9210799584631361,184,8d,"[T10 W: 0, T49 W: 16.0, T20 W: 0]"
erdos-renyi,50,13,31.0,0.009171597633136094,0.8952662721893491,130,10d,"[T34 W: 0, T10 W: 16.0, T44 W: 0]"
erdos-renyi,50,13,29.0,0.009508196721311476,0.8098360655737705,120,10d,"[T16 W: 0, T7 W: 14.0, T41 W: 0]"
erdos-renyi,50,13,27.0,0.007803468208092485,0.8684971098265896,130,10d,"[T29 W: 0, T5 W: 18.0, T31 W: 0]"
erdos-renyi,50,13,29.0,0.008584961515689757,0.9600355239786856,140,10d,"[T40 W: 0, T35 W: 13.0, T46 W: 0]"
erdos-renyi,50,13,27.0,0.007381082558775287,0.8936577364680153,140,10d,"[T0 W: 0, T44 W: 18.0, T42 W: 0]"
erdos-renyi,50,17,30.0,0.0067506750675067504,0.9608460846084609,170,10d,"[T1 W: 0, T26 W: 16.0, T31 W: 0]"
erdos-renyi,50,17,34.0,0.008461921353907416,0.9118964659034345,160,10d,"[T27 W: 0, T24 W: 18.0, T37 W: 0]"
erdos-renyi,50,17,31.0,0.006629597946963216,0.9443969204448246,180,10d,"[T8 W: 0, T5 W: 15.0, T21 W: 0]"
erdos-renyi,50,17,29.0,0.007239141288067898,0.9398402396405392,160,10d,"[T21 W: 0, T8 W: 15.0, T27 W: 0]"
erdos-renyi,50,17,31.0,0.00748792270531401,0.8533816425120773,160,10d,"[T7 W: 0, T21 W: 14.0, T23 W: 0]"
erdos-renyi,50,23,32.0,0.0055768560474032764,0.9471941443011502,240,10d,"[T9 W: 0, T36 W: 17.0, T15 W: 0]"
erdos-renyi,50,23,35.0,0.006106071179344034,1.0153524075366365,230,10d,"[T12 W: 0, T3 W: 17.0, T38 W: 0]"
erdos-renyi,50,23,30.0,0.005285412262156448,0.985553206483439,230,10d,"[T10 W: 0, T16 W: 15.0, T29 W: 0]"
erdos-renyi,50,23,28.0,0.0049469964664310955,1.0537102473498232,230,10d,"[T2 W: 0, T38 W: 18.0, T27 W: 0]"
erdos-renyi,50,23,34.0,0.00572197913160552,1.004712218108381,240,10d,"[T1 W: 0, T2 W: 18.0, T25 W: 0]"
erdos-renyi,50,13,29.0,0.009259259259259259,0.9013409961685823,156,12d,"[T3 W: 0, T17 W: 14.0, T15 W: 0]"
erdos-renyi,50,13,27.0,0.008637236084452975,0.918426103646833,144,12d,"[T11 W: 0, T40 W: 14.0, T28 W: 0]"
erdos-renyi,50,13,26.0,0.008485639686684074,0.8404046997389034,144,12d,"[T1 W: 0, T47 W: 17.0, T15 W: 0]"
erdos-renyi,50,13,30.0,0.009881422924901186,0.8705533596837944,144,12d,"[T18 W: 0, T49 W: 15.0, T31 W: 0]"
erdos-renyi,50,13,34.0,0.011310711909514305,0.830671989354624,144,12d,"[T33 W: 0, T3 W: 18.0, T43 W: 0]"
erdos-renyi,50,17,33.0,0.007663725034835114,1.0088248954946586,204,12d,"[T14 W: 0, T41 W: 16.0, T46 W: 0]"
erdos-renyi,50,17,33.0,0.007898516036381044,0.9348970799425562,204,12d,"[T3 W: 0, T49 W: 17.0, T5 W: 0]"
erdos-renyi,50,17,29.0,0.007235528942115769,0.8051397205588823,192,12d,"[T23 W: 0, T13 W: 11.0, T26 W: 0]"
erdos-renyi,50,17,28.0,0.006782945736434108,0.8861434108527132,204,12d,"[T11 W: 0, T6 W: 12.0, T33 W: 0]"
erdos-renyi,50,17,31.0,0.007175925925925926,0.8837962962962963,204,12d,"[T9 W: 0, T20 W: 17.0, T49 W: 0]"
erdos-renyi,50,23,32.0,0.005565217391304348,0.8916521739130435,276,12d,"[T2 W: 0, T3 W: 17.0, T42 W: 0]"
erdos-renyi,50,23,32.0,0.005571030640668524,1.0261142061281336,276,12d,"[T27 W: 0, T45 W: 16.0, T43 W: 0]"
erdos-renyi,50,23,29.0,0.005217704210147535,0.8821518531845988,264,12d,"[T13 W: 0, T29 W: 16.0, T30 W: 0]"
erdos-renyi,50,23,31.0,0.005535714285714285,0.9257142857142857,276,12d,"[T25 W: 0, T14 W: 18.0, T39 W: 0]"
erdos-renyi,50,23,34.0,0.0054697554697554695,0.9921171171171171,288,12d,"[T12 W: 0, T25 W: 17.0, T41 W: 0]"
erdos-renyi,75,19,320.0,0.04612280196021908,1.3704237532430095,3,3,"[T11 W: 0, T18 W: 18.0, T48 W: 14.0, T45 W: 3.0, T26 W: 4.0, T70 W: 6.0, T6 W: 18.0, T31 W: 0]"
erdos-renyi,75,19,385.0,0.05493721461187215,1.288812785388128,3,3,"[T43 W: 0, T8 W: 18.0, T69 W: 14.0, T35 W: 3.0, T13 W: 2.0, T35 W: 13.0, T31 W: 17.0, T15 W: 18.0, T61 W: 0]"
erdos-renyi,75,19,256.0,0.0367816091954023,1.4455459770114942,3,3,"[T24 W: 0, T16 W: 18.0, T32 W: 7.0, T14 W: 4.0, T26 W: 14.0, T29 W: 18.0, T25 W: 0]"
erdos-renyi,75,19,302.0,0.04113320621084173,1.3146281667120676,3,3,"[T3 W: 0, T5 W: 8.0, T40 W: 16.0, T16 W: 8.0, T57 W: 14.0, T38 W: 8.0, T55 W: 0]"
erdos-renyi,75,19,256.0,0.039445300462249616,1.2861325115562403,3,3,"[T14 W: 0, T0 W: 18.0, T19 W: 16.0, T65 W: 4.0, T18 W: 17.0, T72 W: 9.0, T45 W: 0]"
erdos-renyi,75,25,378.0,0.042644404332129966,1.3907942238267148,3,3,"[T2 W: 0, T73 W: 9.0, T74 W: 17.0, T45 W: 10.0, T62 W: 1.0, T34 W: 6.0, T59 W: 5.0, T51 W: 15.0, T63 W: 0]"
erdos-renyi,75,25,346.0,0.038299756475536864,1.3555457161833075,3,3,"[T5 W: 0, T9 W: 8.0, T45 W: 8.0, T56 W: 1.0, T29 W: 1.0, T8 W: 16.0, T14 W: 9.0, T26 W: 0]"
erdos-renyi,75,25,395.0,0.04348304711580801,1.4689564068692207,3,3,"[T30 W: 0, T28 W: 9.0, T62 W: 18.0, T22 W: 10.0, T62 W: 8.0, T35 W: 9.0, T48 W: 0]"
erdos-renyi,75,25,391.0,0.041314454775993235,1.411770921386306,3,3,"[T33 W: 0, T55 W: 9.0, T5 W: 7.0, T6 W: 8.0, T41 W: 3.0, T34 W: 8.0, T73 W: 8.0, T50 W: 9.0, T61 W: 0]"
erdos-renyi,75,25,367.0,0.03919265271251602,1.4562152926099958,3,3,"[T17 W: 0, T24 W: 9.0, T66 W: 18.0, T35 W: 14.0, T51 W: 3.0, T31 W: 16.0, T42 W: 9.0, T54 W: 0]"
erdos-renyi,75,34,476.0,0.03708898239052517,1.5940470624902603,3,3,"[T15 W: 0, T41 W: 18.0, T22 W: 8.0, T71 W: 14.0, T45 W: 3.0, T32 W: 5.0, T74 W: 18.0, T7 W: 16.0, T58 W: 0]"
erdos-renyi,75,34,512.0,0.042043028411890296,1.5563310888487436,3,3,"[T19 W: 0, T3 W: 13.0, T38 W: 8.0, T70 W: 13.0, T17 W: 1.0, T14 W: 6.0, T3 W: 12.0, T49 W: 15.0, T23 W: 0]"
erdos-renyi,75,34,613.0,0.04957140546660197,1.6594695131813035,3,3,"[T53 W: 0, T55 W: 8.0, T25 W: 7.0, T64 W: 14.0, T36 W: 4.0, T69 W: 10.0, T38 W: 9.0, T58 W: 9.0, T57 W: 0]"
erdos-renyi,75,34,508.0,0.04144232338064937,1.5469897209985315,3,3,"[T0 W: 0, T17 W: 16.0, T20 W: 9.0, T67 W: 15.0, T30 W: 18.0, T26 W: 16.0, T51 W: 0]"
erdos-renyi,75,34,522.0,0.042570543141412495,1.6809655847333225,3,3,"[T25 W: 0, T45 W: 9.0, T53 W: 16.0, T9 W: 12.0, T37 W: 8.0, T29 W: 8.0, T32 W: 5.0, T11 W: 9.0, T50 W: 0]"
erdos-renyi,75,19,27.0,0.0038135593220338985,0.9252824858757062,38,2d,"[T1 W: 0, T34 W: 18.0, T27 W: 0]"
erdos-renyi,75,19,35.0,0.004831584759801215,0.8753451131971287,40,2d,"[T24 W: 0, T36 W: 18.0, T46 W: 0]"
erdos-renyi,75,19,26.0,0.003792298716452742,0.8417444574095683,38,2d,"[T15 W: 0, T4 W: 17.0, T63 W: 0]"
erdos-renyi,75,19,29.0,0.004268472181336473,0.8113040918457463,36,2d,"[T21 W: 0, T48 W: 15.0, T62 W: 0]"
erdos-renyi,75,19,27.0,0.0038538395660862117,0.7662003996574365,36,2d,"[T2 W: 0, T8 W: 14.0, T42 W: 0]"
erdos-renyi,75,25,30.0,0.0033259423503325942,0.8715077605321507,48,2d,"[T24 W: 0, T51 W: 16.0, T52 W: 0]"
erdos-renyi,75,25,31.0,0.0032057911065149947,0.841675284384695,50,2d,"[T25 W: 0, T72 W: 18.0, T32 W: 0]"
erdos-renyi,75,25,30.0,0.003435639028859368,0.8412734768666972,46,2d,"[T44 W: 0, T48 W: 17.0, T57 W: 0]"
erdos-renyi,75,25,32.0,0.003249390739236393,0.8474817221770918,52,2d,"[T3 W: 0, T65 W: 16.0, T42 W: 0]"
erdos-renyi,75,25,30.0,0.003303964757709251,0.9055066079295154,48,2d,"[T61 W: 0, T44 W: 12.0, T73 W: 0]"
erdos-renyi,75,34,33.0,0.0026514542825004017,0.9447211955648401,66,2d,"[T7 W: 0, T20 W: 16.0, T15 W: 0]"
erdos-renyi,75,34,32.0,0.0025356576862123614,0.9043581616481775,66,2d,"[T10 W: 0, T57 W: 16.0, T71 W: 0]"
erdos-renyi,75,34,33.0,0.00270935960591133,0.8981937602627258,66,2d,"[T40 W: 0, T3 W: 15.0, T51 W: 0]"
erdos-renyi,75,34,35.0,0.0028085379553843687,0.9352431391429947,68,2d,"[T3 W: 0, T59 W: 17.0, T41 W: 0]"
erdos-renyi,75,34,35.0,0.002867912159947558,0.9196165191740413,66,2d,"[T29 W: 0, T30 W: 18.0, T62 W: 0]"
erdos-renyi,75,19,34.0,0.00497366881217086,0.919836161497952,72,4d,"[T49 W: 0, T37 W: 17.0, T64 W: 0]"
erdos-renyi,75,19,30.0,0.004392386530014641,0.9137628111273792,72,4d,"[T9 W: 0, T64 W: 17.0, T70 W: 0]"
erdos-renyi,75,19,27.0,0.0037128712871287127,0.8546479647964796,76,4d,"[T26 W: 0, T55 W: 9.0, T29 W: 0]"
erdos-renyi,75,19,30.0,0.004625346901017576,0.85877274128893,72,4d,"[T6 W: 0, T45 W: 14.0, T15 W: 0]"
erdos-renyi,75,19,35.0,0.004867872044506259,0.839221140472879,76,4d,"[T67 W: 0, T54 W: 17.0, T72 W: 0]"
erdos-renyi,75,25,29.0,0.0031980591089545655,0.9460741067490075,100,4d,"[T26 W: 0, T72 W: 16.0, T66 W: 0]"
erdos-renyi,75,25,36.0,0.004004449388209121,0.8331479421579533,96,4d,"[T0 W: 0, T55 W: 18.0, T10 W: 0]"
erdos-renyi,75,25,32.0,0.0033984706881903144,0.8926295666949873,100,4d,"[T28 W: 0, T69 W: 16.0, T31 W: 0]"
erdos-renyi,75,25,29.0,0.0032790592492085028,0.9300090456806874,92,4d,"[T11 W: 0, T42 W: 11.0, T53 W: 0]"
erdos-renyi,75,25,32.0,0.0033819488480236735,0.886704713591207,100,4d,"[T3 W: 0, T14 W: 16.0, T25 W: 0]"
erdos-renyi,75,34,36.0,0.0028072364316905803,0.925764192139738,136,4d,"[T59 W: 0, T73 W: 18.0, T64 W: 0]"
erdos-renyi,75,34,35.0,0.0027267061389841074,0.9153942038018075,132,4d,"[T49 W: 0, T6 W: 17.0, T54 W: 0]"
erdos-renyi,75,34,32.0,0.002560819462227913,0.9211747759282971,136,4d,"[T7 W: 0, T39 W: 16.0, T73 W: 0]"
erdos-renyi,75,34,34.0,0.0025914634146341465,0.9375,140,4d,"[T20 W: 0, T63 W: 17.0, T58 W: 0]"
erdos-renyi,75,34,34.0,0.0027309236947791163,0.9856224899598394,132,4d,"[T16 W: 0, T36 W: 17.0, T27 W: 0]"
erdos-renyi,75,19,31.0,0.004008275148694078,0.8366951124903026,126,6d,"[T9 W: 0, T64 W: 15.0, T15 W: 0]"
erdos-renyi,75,19,32.0,0.004884004884004884,0.8391330891330891,102,6d,"[T16 W: 0, T27 W: 17.0, T25 W: 0]"
erdos-renyi,75,19,29.0,0.00412752633077142,0.7833760318815827,114,6d,"[T8 W: 0, T2 W: 15.0, T21 W: 0]"
erdos-renyi,75,19,28.0,0.004084014002333722,0.9174445740956826,114,6d,"[T26 W: 0, T13 W: 12.0, T27 W: 0]"
erdos-renyi,75,19,32.0,0.004510854243022272,0.8680575133915985,108,6d,"[T18 W: 0, T15 W: 15.0, T47 W: 0]"
erdos-renyi,75,25,31.0,0.0032610982537344835,0.8661897748790238,150,6d,"[T3 W: 0, T15 W: 16.0, T50 W: 0]"
erdos-renyi,75,25,34.0,0.0035774410774410776,0.8877314814814815,144,6d,"[T15 W: 0, T19 W: 16.0, T45 W: 0]"
erdos-renyi,75,25,33.0,0.00357297531398874,0.8490688609787787,144,6d,"[T8 W: 0, T53 W: 16.0, T25 W: 0]"
erdos-renyi,75,25,34.0,0.0037836634765190296,0.8285110171377699,150,6d,"[T45 W: 0, T65 W: 17.0, T60 W: 0]"
erdos-renyi,75,25,31.0,0.003172978505629478,0.8894575230296827,156,6d,"[T50 W: 0, T31 W: 14.0, T74 W: 0]"
erdos-renyi,75,34,32.0,0.00256328099967959,0.9283082345402115,198,6d,"[T15 W: 0, T56 W: 15.0, T55 W: 0]"
erdos-renyi,75,34,31.0,0.002527723418134377,0.9204174820613177,198,6d,"[T27 W: 0, T13 W: 16.0, T30 W: 0]"
erdos-renyi,75,34,35.0,0.0028896961690885073,0.9318031704095112,198,6d,"[T11 W: 0, T53 W: 17.0, T45 W: 0]"
erdos-renyi,75,34,33.0,0.0025716957605985036,0.9061720698254364,204,6d,"[T64 W: 0, T63 W: 18.0, T65 W: 0]"
erdos-renyi,75,34,35.0,0.0028116966580976864,0.9298682519280206,198,6d,"[T10 W: 0, T56 W: 18.0, T36 W: 0]"
erdos-renyi,75,19,27.0,0.004103343465045593,0.8679331306990882,144,8d,"[T4 W: 0, T70 W: 18.0, T21 W: 0]"
erdos-renyi,75,19,27.0,0.003778337531486146,0.8827315980968374,152,8d,"[T14 W: 0, T29 W: 11.0, T33 W: 0]"
erdos-renyi,75,19,27.0,0.0037985368598761958,0.8462296004501969,152,8d,"[T11 W: 0, T28 W: 18.0, T68 W: 0]"
erdos-renyi,75,19,32.0,0.004508312200619893,0.7993801070724148,152,8d,"[T19 W: 0, T4 W: 15.0, T36 W: 0]"
erdos-renyi,75,19,31.0,0.004434907010014306,0.8917024320457797,152,8d,"[T11 W: 0, T32 W: 16.0, T57 W: 0]"
erdos-renyi,75,25,33.0,0.00373387644263408,0.8737270875763747,184,8d,"[T1 W: 0, T59 W: 16.0, T34 W: 0]"
erdos-renyi,75,25,32.0,0.003527336860670194,0.8835978835978836,200,8d,"[T35 W: 0, T21 W: 18.0, T44 W: 0]"
erdos-renyi,75,25,32.0,0.0034752389226759338,0.9825152041702867,200,8d,"[T7 W: 0, T39 W: 18.0, T56 W: 0]"
erdos-renyi,75,25,32.0,0.003484320557491289,0.8440766550522648,192,8d,"[T7 W: 0, T5 W: 18.0, T57 W: 0]"
erdos-renyi,75,25,36.0,0.003816793893129771,0.9064885496183206,200,8d,"[T12 W: 0, T17 W: 18.0, T22 W: 0]"
erdos-renyi,75,34,33.0,0.002570894359613587,0.9217824867559987,272,8d,"[T43 W: 0, T29 W: 16.0, T53 W: 0]"
erdos-renyi,75,34,35.0,0.002933288635601743,0.932031511900771,256,8d,"[T16 W: 0, T36 W: 17.0, T29 W: 0]"
erdos-renyi,75,34,31.0,0.002457586808308229,0.9387188837799271,272,8d,"[T23 W: 0, T21 W: 15.0, T67 W: 0]"
erdos-renyi,75,34,35.0,0.0028244028405422852,0.9113944480309877,264,8d,"[T18 W: 0, T64 W: 18.0, T22 W: 0]"
erdos-renyi,75,34,31.0,0.0025080906148867315,0.9396440129449838,264,8d,"[T34 W: 0, T69 W: 16.0, T55 W: 0]"
erdos-renyi,75,19,32.0,0.00423728813559322,0.8990995762711864,200,10d,"[T5 W: 0, T62 W: 17.0, T10 W: 0]"
erdos-renyi,75,19,31.0,0.004731379731379731,0.8453907203907204,180,10d,"[T55 W: 0, T67 W: 16.0, T74 W: 0]"
erdos-renyi,75,19,30.0,0.004464285714285714,0.8665178571428571,180,10d,"[T25 W: 0, T52 W: 15.0, T37 W: 0]"
erdos-renyi,75,19,32.0,0.0046688065363291505,0.8288590604026845,180,10d,"[T21 W: 0, T38 W: 14.0, T41 W: 0]"
erdos-renyi,75,19,32.0,0.004718372161604247,0.8494544382188145,180,10d,"[T9 W: 0, T65 W: 16.0, T64 W: 0]"
erdos-renyi,75,25,29.0,0.003094323516858728,0.8989543320529236,250,10d,"[T27 W: 0, T28 W: 18.0, T51 W: 0]"
erdos-renyi,75,25,32.0,0.0036815462494247586,0.8424988495167971,230,10d,"[T56 W: 0, T43 W: 18.0, T68 W: 0]"
erdos-renyi,75,25,30.0,0.0032959789057350032,0.9067237969676994,250,10d,"[T30 W: 0, T62 W: 18.0, T65 W: 0]"
erdos-renyi,75,25,31.0,0.003377642187840488,0.8584658967095228,240,10d,"[T20 W: 0, T33 W: 17.0, T67 W: 0]"
erdos-renyi,75,25,35.0,0.003975465697410268,0.8601771921853703,240,10d,"[T20 W: 0, T54 W: 18.0, T52 W: 0]"
erdos-renyi,75,34,31.0,0.002515825353027106,0.8744521993182924,330,10d,"[T21 W: 0, T13 W: 15.0, T48 W: 0]"
erdos-renyi,75,34,30.0,0.002334267040149393,0.9230469965764083,340,10d,"[T1 W: 0, T63 W: 15.0, T36 W: 0]"
erdos-renyi,75,34,35.0,0.0028116966580976864,0.9224775064267352,330,10d,"[T9 W: 0, T28 W: 17.0, T14 W: 0]"
erdos-renyi,75,34,33.0,0.002704031465093412,0.9247787610619469,330,10d,"[T0 W: 0, T61 W: 15.0, T30 W: 0]"
erdos-renyi,75,34,35.0,0.002696040671699276,1.006932676012941,340,10d,"[T11 W: 0, T55 W: 17.0, T48 W: 0]"
erdos-renyi,75,19,31.0,0.0042547351084271205,0.8181443864946473,240,12d,"[T18 W: 0, T3 W: 16.0, T55 W: 0]"
erdos-renyi,75,19,30.0,0.0044286979627989375,0.912311780336581,228,12d,"[T22 W: 0, T26 W: 13.0, T33 W: 0]"
erdos-renyi,75,19,33.0,0.004201680672268907,0.8328240387063917,240,12d,"[T46 W: 0, T69 W: 18.0, T53 W: 0]"
erdos-renyi,75,19,27.0,0.004023845007451565,0.8283159463487332,216,12d,"[T21 W: 0, T50 W: 16.0, T38 W: 0]"
erdos-renyi,75,19,33.0,0.004960914010823813,0.8462116656644618,216,12d,"[T3 W: 0, T68 W: 16.0, T40 W: 0]"
erdos-renyi,75,25,30.0,0.0033252050543116827,0.903125692751053,288,12d,"[T19 W: 0, T47 W: 17.0, T26 W: 0]"
erdos-renyi,75,25,34.0,0.003761894224385926,0.9240982518256251,288,12d,"[T29 W: 0, T10 W: 16.0, T70 W: 0]"
erdos-renyi,75,25,34.0,0.0036425969573601886,0.8561174201842725,300,12d,"[T11 W: 0, T5 W: 17.0, T52 W: 0]"
erdos-renyi,75,25,32.0,0.003369839932603201,0.841301600673968,300,12d,"[T16 W: 0, T48 W: 15.0, T28 W: 0]"
erdos-renyi,75,25,34.0,0.00390535263036986,0.9086836664369401,276,12d,"[T30 W: 0, T8 W: 17.0, T52 W: 0]"
erdos-renyi,75,34,33.0,0.0027053615346778162,0.912034759796688,396,12d,"[T8 W: 0, T6 W: 18.0, T33 W: 0]"
erdos-renyi,75,34,35.0,0.0027085590465872156,0.9709023370995202,420,12d,"[T20 W: 0, T68 W: 17.0, T22 W: 0]"
erdos-renyi,75,34,34.0,0.0027606365703150373,0.8810490418967197,396,12d,"[T45 W: 0, T2 W: 16.0, T73 W: 0]"
erdos-renyi,75,34,34.0,0.00275884453099643,0.9441739694904252,396,12d,"[T1 W: 0, T27 W: 17.0, T34 W: 0]"
erdos-renyi,75,34,33.0,0.002789046653144016,0.910158891142664,396,12d,"[T20 W: 0, T47 W: 16.0, T67 W: 0]"
erdos-renyi,100,25,353.0,0.028380768612317094,1.388486894999196,3,3,"[T16 W: 0, T1 W: 18.0, T35 W: 12.0, T7 W: 2.0, T8 W: 2.0, T6 W: 6.0, T93 W: 15.0, T74 W: 16.0, T30 W: 0]"
erdos-renyi,100,25,399.0,0.03222419641414957,1.3972702309804554,3,3,"[T11 W: 0, T27 W: 16.0, T88 W: 10.0, T46 W: 5.0, T78 W: 5.0, T53 W: 12.0, T9 W: 16.0, T42 W: 9.0, T95 W: 0]"
erdos-renyi,100,25,348.0,0.0285012285012285,1.3466830466830466,3,3,"[T37 W: 0, T71 W: 15.0, T40 W: 8.0, T78 W: 4.0, T57 W: 2.0, T71 W: 14.0, T60 W: 9.0, T23 W: 16.0, T91 W: 0]"
erdos-renyi,100,25,409.0,0.03233712839974699,1.40488614800759,3,3,"[T30 W: 0, T17 W: 18.0, T68 W: 16.0, T48 W: 7.0, T81 W: 3.0, T64 W: 6.0, T2 W: 15.0, T8 W: 18.0, T38 W: 0]"
erdos-renyi,100,25,325.0,0.027547041871503645,1.4555009323614172,3,3,"[T32 W: 0, T49 W: 18.0, T11 W: 8.0, T98 W: 8.0, T7 W: 3.0, T49 W: 5.0, T9 W: 5.0, T65 W: 12.0, T79 W: 0]"
erdos-renyi,100,33,459.0,0.02762065230472981,1.4697316163196534,3,3,"[T78 W: 0, T51 W: 17.0, T89 W: 9.0, T97 W: 8.0, T51 W: 12.0, T87 W: 9.0, T92 W: 0]"
erdos-renyi,100,33,528.0,0.03171933197164484,1.482518322720173,3,3,"[T78 W: 0, T9 W: 18.0, T20 W: 14.0, T31 W: 14.0, T21 W: 6.0, T74 W: 4.0, T11 W: 8.0, T13 W: 10.0, T85 W: 0]"
erdos-renyi,100,33,595.0,0.03496708979783733,1.5507757404795486,3,3,"[T32 W: 0, T24 W: 9.0, T45 W: 9.0, T52 W: 14.0, T20 W: 3.0, T99 W: 7.0, T24 W: 8.0, T0 W: 11.0, T68 W: 0]"
erdos-renyi,100,33,537.0,0.032977155490051584,1.5994841562269713,3,3,"[T14 W: 0, T5 W: 17.0, T21 W: 9.0, T75 W: 17.0, T31 W: 2.0, T97 W: 14.0, T86 W: 18.0, T3 W: 9.0, T51 W: 0]"
erdos-renyi,100,33,537.0,0.031756357185097575,1.4651094027202838,3,3,"[T55 W: 0, T69 W: 9.0, T57 W: 12.0, T79 W: 8.0, T41 W: 4.0, T36 W: 6.0, T45 W: 18.0, T2 W: 18.0, T95 W: 0]"
erdos-renyi,100,45,654.0,0.02950198484301696,1.6624864669794297,3,3,"[T16 W: 0, T58 W: 10.0, T9 W: 9.0, T72 W: 12.0, T27 W: 2.0, T11 W: 13.0, T71 W: 10.0, T30 W: 18.0, T96 W: 0]"
erdos-renyi,100,45,842.0,0.03803758583303216,1.8319931333574269,3,3,"[T11 W: 0, T16 W: 9.0, T57 W: 18.0, T29 W: 14.0, T67 W: 3.0, T28 W: 14.0, T35 W: 9.0, T40 W: 12.0, T72 W: 0]"
erdos-renyi,100,45,785.0,0.035236556243827995,1.8957716132507407,3,3,"[T31 W: 0, T38 W: 10.0, T91 W: 18.0, T65 W: 10.0, T18 W: 4.0, T13 W: 5.0, T61 W: 9.0, T92 W: 13.0, T45 W: 0]"
erdos-renyi,100,45,651.0,0.029914529914529916,1.72709309806084,3,3,"[T38 W: 0, T77 W: 8.0, T68 W: 16.0, T37 W: 8.0, T4 W: 2.0, T31 W: 12.0, T57 W: 8.0, T13 W: 9.0, T79 W: 0]"
erdos-renyi,100,45,705.0,0.0316200215285253,1.6584140653031934,3,3,"[T44 W: 0, T60 W: 9.0, T25 W: 9.0, T77 W: 11.0, T37 W: 5.0, T20 W: 5.0, T77 W: 9.0, T39 W: 9.0, T83 W: 0]"
erdos-renyi,100,25,33.0,0.0027160493827160493,0.8237860082304527,48,2d,"[T50 W: 0, T23 W: 16.0, T68 W: 0]"
erdos-renyi,100,25,27.0,0.0021462639109697933,0.8155802861685215,50,2d,"[T5 W: 0, T99 W: 18.0, T70 W: 0]"
erdos-renyi,100,25,34.0,0.002723922448325589,0.8428937670245154,50,2d,"[T30 W: 0, T37 W: 17.0, T97 W: 0]"
erdos-renyi,100,25,29.0,0.0023727704140075272,0.830060546555392,50,2d,"[T16 W: 0, T86 W: 13.0, T80 W: 0]"
erdos-renyi,100,25,30.0,0.0023651844843897824,0.8025070955534531,50,2d,"[T50 W: 0, T55 W: 14.0, T79 W: 0]"
erdos-renyi,100,33,33.0,0.001983411467724486,0.866570501262171,66,2d,"[T14 W: 0, T13 W: 18.0, T94 W: 0]"
erdos-renyi,100,33,33.0,0.0019886706038327105,0.850006026274557,66,2d,"[T40 W: 0, T39 W: 15.0, T97 W: 0]"
erdos-renyi,100,33,32.0,0.001977750309023486,0.8590234857849196,64,2d,"[T31 W: 0, T66 W: 15.0, T36 W: 0]"
erdos-renyi,100,33,34.0,0.002015411973918198,0.8176052163604031,68,2d,"[T38 W: 0, T32 W: 18.0, T89 W: 0]"
erdos-renyi,100,33,33.0,0.0020630157539384846,0.8368342085521381,66,2d,"[T3 W: 0, T86 W: 17.0, T46 W: 0]"
erdos-renyi,100,45,34.0,0.0015409717186366933,0.8921773023930384,88,2d,"[T10 W: 0, T37 W: 17.0, T72 W: 0]"
erdos-renyi,100,45,35.0,0.0015598538194134949,0.9235225955967555,90,2d,"[T88 W: 0, T93 W: 17.0, T89 W: 0]"
erdos-renyi,100,45,33.0,0.0014919974681255087,0.9152726286282665,90,2d,"[T3 W: 0, T24 W: 16.0, T49 W: 0]"
erdos-renyi,100,45,34.0,0.001567687200295094,0.8867576540022132,88,2d,"[T25 W: 0, T85 W: 17.0, T42 W: 0]"
erdos-renyi,100,45,34.0,0.001579485273622596,0.8836755551426182,88,2d,"[T5 W: 0, T98 W: 18.0, T81 W: 0]"
erdos-renyi,100,25,30.0,0.002444190972788007,0.8122861332898811,96,4d,"[T23 W: 0, T24 W: 14.0, T49 W: 0]"
erdos-renyi,100,25,32.0,0.002482544608223429,0.8396431342125679,100,4d,"[T12 W: 0, T43 W: 18.0, T63 W: 0]"
erdos-renyi,100,25,30.0,0.0024406117800195247,0.856003904978848,100,4d,"[T12 W: 0, T86 W: 13.0, T43 W: 0]"
erdos-renyi,100,25,34.0,0.002915951972555746,0.8678387650085764,96,4d,"[T29 W: 0, T96 W: 17.0, T87 W: 0]"
erdos-renyi,100,25,28.0,0.002269779507133593,0.8749189364461738,96,4d,"[T67 W: 0, T51 W: 16.0, T95 W: 0]"
erdos-renyi,100,33,31.0,0.0018679199807182453,0.8609303446613642,132,4d,"[T55 W: 0, T57 W: 16.0, T86 W: 0]"
erdos-renyi,100,33,36.0,0.0022758882286003286,0.8609811607029966,128,4d,"[T1 W: 0, T63 W: 18.0, T82 W: 0]"
erdos-renyi,100,33,34.0,0.002099802371541502,0.8510375494071146,132,4d,"[T6 W: 0, T81 W: 17.0, T64 W: 0]"
