graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,9,36.0,0.03495145631067961,1.316504854368932,16,11,16,"[N:T15,0,[], N:T16,36.0,[]]",huffman
erdos-renyi,25,9,24.0,0.024640657084188913,1.3347022587268993,16,11,16,"[N:T8,0,[], N:T5,24.0,[]]",huffman
erdos-renyi,25,9,32.0,0.029197080291970802,1.2682481751824817,16,11,16,"[N:T2,0,[], N:T9,32.0,[]]",huffman
erdos-renyi,25,10,34.0,0.02556390977443609,1.4075187969924812,16,15,16,"[N:T0,0,[], N:T3,34.0,[]]",huffman
erdos-renyi,25,10,36.0,0.033582089552238806,1.5205223880597014,16,16,16,"[N:T2,0,[], N:T13,36.0,[]]",huffman
erdos-renyi,25,10,34.0,0.025757575757575757,1.2757575757575759,16,14,16,"[N:T6,0,[], N:T3,34.0,[]]",huffman
erdos-renyi,25,10,34.0,0.029565217391304348,1.4504347826086956,16,18,16,"[N:T15,0,[], N:T4,34.0,[]]",huffman
erdos-renyi,25,10,30.0,0.030991735537190084,1.328512396694215,16,13,16,"[N:T17,0,[], N:T6,30.0,[]]",huffman
erdos-renyi,25,1,18.0,0.17647058823529413,2.0,24,2,24,"[N:T2,0,[], N:T0,18.0,[]]",huffman
erdos-renyi,25,1,16.0,0.19047619047619047,2.0,24,4,24,"[N:T2,0,[], N:T9,16.0,[]]",huffman
erdos-renyi,25,1,18.0,0.12162162162162163,1.662162162162162,24,3,24,"[N:T2,0,[], N:T4,18.0,[]]",huffman
erdos-renyi,25,1,16.0,0.2,2.0,24,3,24,"[N:T16,0,[], N:T13,16.0,[]]",huffman
erdos-renyi,25,1,16.0,0.09090909090909091,1.4659090909090908,24,3,24,"[N:T8,0,[], N:T5,16.0,[]]",huffman
erdos-renyi,25,2,22.0,0.09243697478991597,1.8235294117647058,24,6,24,"[N:T15,0,[], N:T7,22.0,[]]",huffman
erdos-renyi,25,2,34.0,0.1650485436893204,1.5145631067961165,24,5,24,"[N:T4,0,[], N:T17,34.0,[]]",huffman
erdos-renyi,25,2,34.0,0.09392265193370165,1.5359116022099448,24,8,24,"[N:T7,0,[], N:T23,34.0,[]]",huffman
erdos-renyi,25,2,18.0,0.054878048780487805,1.3841463414634145,24,5,24,"[N:T0,0,[], N:T5,18.0,[]]",huffman
erdos-renyi,25,2,28.0,0.11023622047244094,1.4488188976377954,24,4,24,"[N:T6,0,[], N:T18,28.0,[]]",huffman
erdos-renyi,25,3,18.0,0.043689320388349516,1.4029126213592233,24,6,24,"[N:T0,0,[], N:T1,18.0,[]]",huffman
erdos-renyi,25,3,20.0,0.06172839506172839,1.4876543209876543,24,5,24,"[N:T13,0,[], N:T21,20.0,[]]",huffman
erdos-renyi,25,3,30.0,0.06666666666666667,1.6044444444444443,24,6,24,"[N:T24,0,[], N:T9,30.0,[]]",huffman
erdos-renyi,25,3,30.0,0.08064516129032258,1.6397849462365592,24,8,24,"[N:T4,0,[], N:T23,30.0,[]]",huffman
erdos-renyi,25,3,24.0,0.06593406593406594,1.60989010989011,24,6,24,"[N:T0,0,[], N:T1,24.0,[]]",huffman
erdos-renyi,25,4,32.0,0.05063291139240506,1.4936708860759493,24,10,24,"[N:T16,0,[], N:T10,32.0,[]]",huffman
erdos-renyi,25,4,28.0,0.04878048780487805,1.4250871080139373,24,8,24,"[N:T0,0,[], N:T6,28.0,[]]",huffman
erdos-renyi,25,4,32.0,0.05693950177935943,1.5729537366548043,24,11,24,"[N:T8,0,[], N:T19,32.0,[]]",huffman
erdos-renyi,25,4,28.0,0.052830188679245285,1.4754716981132074,24,8,24,"[N:T9,0,[], N:T17,28.0,[]]",huffman
erdos-renyi,25,4,36.0,0.06870229007633588,1.4198473282442747,24,7,24,"[N:T19,0,[], N:T4,36.0,[]]",huffman
erdos-renyi,25,5,30.0,0.06072874493927125,1.388663967611336,24,7,24,"[N:T15,0,[], N:T16,30.0,[]]",huffman
erdos-renyi,25,5,34.0,0.0576271186440678,1.471186440677966,24,10,24,"[N:T7,0,[], N:T8,34.0,[]]",huffman
erdos-renyi,25,5,36.0,0.05454545454545454,1.687878787878788,24,14,24,"[N:T22,0,[], N:T17,36.0,[]]",huffman
erdos-renyi,25,5,24.0,0.03550295857988166,1.331360946745562,24,9,24,"[N:T6,0,[], N:T4,24.0,[]]",huffman
erdos-renyi,25,5,30.0,0.04504504504504504,1.4354354354354355,24,10,24,"[N:T2,0,[], N:T3,30.0,[]]",huffman
erdos-renyi,25,6,24.0,0.03278688524590164,1.3961748633879782,24,10,24,"[N:T10,0,[], N:T16,24.0,[]]",huffman
