graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,9,30.0,0.030303030303030304,1.4585858585858587,16,14,16,"[N:T20,0,[], N:T5,30.0,[]]",bfs
erdos-renyi,25,9,34.0,0.02702702702702703,1.3243243243243243,16,15,16,"[N:T8,0,[], N:T14,34.0,[]]",bfs
erdos-renyi,25,9,32.0,0.0285204991087344,1.3155080213903743,16,14,16,"[N:T22,0,[], N:T24,32.0,[]]",bfs
erdos-renyi,25,9,26.0,0.023465703971119134,1.332129963898917,16,13,16,"[N:T7,0,[], N:T14,26.0,[]]",bfs
erdos-renyi,25,10,36.0,0.03103448275862069,1.4689655172413794,16,17,16,"[N:T14,0,[], N:T9,36.0,[]]",bfs
erdos-renyi,25,10,34.0,0.03090909090909091,1.3218181818181818,16,13,16,"[N:T17,0,[], N:T20,34.0,[]]",bfs
erdos-renyi,25,10,36.0,0.030612244897959183,1.2704081632653061,16,12,16,"[N:T9,0,[], N:T7,36.0,[]]",bfs
erdos-renyi,25,10,34.0,0.03231939163498099,1.38212927756654,16,12,16,"[N:T13,0,[], N:T20,34.0,[]]",bfs
erdos-renyi,25,10,34.0,0.02982456140350877,1.4228070175438596,16,16,16,"[N:T19,0,[], N:T6,34.0,[]]",bfs
erdos-renyi,25,1,18.0,0.11392405063291139,1.5696202531645569,24,5,24,"[N:T2,0,[], N:T13,18.0,[]]",bfs
erdos-renyi,25,1,18.0,0.125,1.4861111111111112,24,3,24,"[N:T15,0,[], N:T13,18.0,[]]",bfs
erdos-renyi,25,1,18.0,0.10112359550561797,1.7191011235955056,24,3,24,"[N:T0,0,[], N:T5,18.0,[]]",bfs
erdos-renyi,25,1,18.0,0.09473684210526316,1.7473684210526317,24,5,24,"[N:T4,0,[], N:T16,18.0,[]]",bfs
erdos-renyi,25,1,18.0,0.15254237288135594,2.0,24,3,24,"[N:T0,0,[], N:T6,18.0,[]]",bfs
erdos-renyi,25,2,16.0,0.10526315789473684,1.5394736842105263,24,3,24,"[N:T5,0,[], N:T15,16.0,[]]",bfs
erdos-renyi,25,2,18.0,0.07563025210084033,1.411764705882353,24,5,24,"[N:T19,0,[], N:T17,18.0,[]]",bfs
erdos-renyi,25,2,30.0,0.13636363636363635,1.7181818181818183,24,6,24,"[N:T11,0,[], N:T1,30.0,[]]",bfs
erdos-renyi,25,2,24.0,0.12121212121212122,1.494949494949495,24,3,24,"[N:T16,0,[], N:T17,24.0,[]]",bfs
erdos-renyi,25,2,16.0,0.10256410256410256,1.7179487179487178,24,4,24,"[N:T8,0,[], N:T13,16.0,[]]",bfs
erdos-renyi,25,3,20.0,0.05319148936170213,1.5904255319148937,24,7,24,"[N:T16,0,[], N:T21,20.0,[]]",bfs
erdos-renyi,25,3,22.0,0.08396946564885496,1.6412213740458015,24,5,24,"[N:T16,0,[], N:T19,22.0,[]]",bfs
erdos-renyi,25,3,20.0,0.059880239520958084,1.6766467065868262,24,8,24,"[N:T1,0,[], N:T20,20.0,[]]",bfs
erdos-renyi,25,3,28.0,0.08433734939759036,1.4879518072289157,24,6,24,"[N:T5,0,[], N:T19,28.0,[]]",bfs
erdos-renyi,25,3,34.0,0.08018867924528301,1.4103773584905661,24,6,24,"[N:T6,0,[], N:T16,34.0,[]]",bfs
erdos-renyi,25,4,26.0,0.047619047619047616,1.3626373626373627,24,8,24,"[N:T8,0,[], N:T24,26.0,[]]",bfs
erdos-renyi,25,4,30.0,0.058823529411764705,1.4588235294117646,24,8,24,"[N:T22,0,[], N:T0,30.0,[]]",bfs
erdos-renyi,25,4,22.0,0.04230769230769231,1.396153846153846,24,7,24,"[N:T19,0,[], N:T1,22.0,[]]",bfs
erdos-renyi,25,4,30.0,0.075,1.54,24,8,24,"[N:T4,0,[], N:T15,30.0,[]]",bfs
erdos-renyi,25,4,24.0,0.04819277108433735,1.4819277108433735,24,7,24,"[N:T2,0,[], N:T10,24.0,[]]",bfs
erdos-renyi,25,5,26.0,0.04797047970479705,1.5129151291512914,24,11,24,"[N:T16,0,[], N:T11,26.0,[]]",bfs
erdos-renyi,25,5,34.0,0.0425,1.42,24,9,24,"[N:T3,0,[], N:T16,34.0,[]]",bfs
erdos-renyi,25,5,32.0,0.05947955390334572,1.4237918215613383,24,8,24,"[N:T19,0,[], N:T17,32.0,[]]",bfs
erdos-renyi,25,5,34.0,0.04632152588555858,1.4877384196185286,24,9,24,"[N:T7,0,[], N:T16,34.0,[]]",bfs
erdos-renyi,25,5,28.0,0.04844290657439446,1.3633217993079585,24,6,24,"[N:T10,0,[], N:T8,28.0,[]]",bfs
erdos-renyi,25,6,32.0,0.037122969837587005,1.3410672853828307,24,12,24,"[N:T20,0,[], N:T12,32.0,[]]",bfs
erdos-renyi,25,6,34.0,0.04176904176904177,1.4201474201474202,24,10,24,"[N:T21,0,[], N:T4,34.0,[]]",bfs
erdos-renyi,25,6,32.0,0.04092071611253197,1.3657289002557544,24,10,24,"[N:T18,0,[], N:T7,32.0,[]]",bfs
erdos-renyi,25,6,36.0,0.043689320388349516,1.3519417475728155,24,11,24,"[N:T0,0,[], N:T3,36.0,[]]",bfs
erdos-renyi,25,6,34.0,0.05723905723905724,1.4713804713804715,24,9,24,"[N:T2,0,[], N:T22,34.0,[]]",bfs
erdos-renyi,25,7,34.0,0.05,1.6235294117647059,24,13,24,"[N:T3,0,[], N:T8,34.0,[]]",bfs
erdos-renyi,25,7,36.0,0.039735099337748346,1.3929359823399559,24,11,24,"[N:T2,0,[], N:T11,36.0,[]]",bfs
erdos-renyi,25,7,30.0,0.03112033195020747,1.379668049792531,24,13,24,"[N:T10,0,[], N:T19,30.0,[]]",bfs
erdos-renyi,25,7,32.0,0.03931203931203931,1.3267813267813269,24,10,24,"[N:T11,0,[], N:T21,32.0,[]]",bfs
erdos-renyi,25,7,36.0,0.03862660944206009,1.3454935622317596,24,10,24,"[N:T6,0,[], N:T5,36.0,[]]",bfs
erdos-renyi,25,8,26.0,0.028634361233480177,1.3898678414096917,24,14,24,"[N:T11,0,[], N:T14,26.0,[]]",bfs
erdos-renyi,25,8,32.0,0.03389830508474576,1.5105932203389831,24,16,24,"[N:T6,0,[], N:T22,32.0,[]]",bfs
erdos-renyi,25,8,36.0,0.03578528827037773,1.5785288270377733,24,17,24,"[N:T4,0,[], N:T6,36.0,[]]",bfs
erdos-renyi,25,8,34.0,0.03177570093457944,1.308411214953271,24,11,24,"[N:T18,0,[], N:T16,34.0,[]]",bfs
erdos-renyi,25,8,36.0,0.031914893617021274,1.3333333333333333,24,11,24,"[N:T19,0,[], N:T12,36.0,[]]",bfs
erdos-renyi,25,9,34.0,0.03008849557522124,1.311504424778761,24,14,24,"[N:T14,0,[], N:T7,34.0,[]]",bfs
erdos-renyi,25,9,32.0,0.028933092224231464,1.298372513562387,24,13,24,"[N:T19,0,[], N:T17,32.0,[]]",bfs
erdos-renyi,25,9,36.0,0.034220532319391636,1.3935361216730038,24,13,24,"[N:T4,0,[], N:T0,36.0,[]]",bfs
erdos-renyi,25,9,34.0,0.029159519725557463,1.5300171526586621,24,17,24,"[N:T20,0,[], N:T1,34.0,[]]",bfs
erdos-renyi,25,9,34.0,0.031598513011152414,1.379182156133829,24,13,24,"[N:T18,0,[], N:T3,34.0,[]]",bfs
erdos-renyi,25,10,34.0,0.03148148148148148,1.3111111111111111,24,11,24,"[N:T1,0,[], N:T14,34.0,[]]",bfs
erdos-renyi,25,10,32.0,0.028622540250447227,1.2790697674418605,24,12,24,"[N:T3,0,[], N:T21,32.0,[]]",bfs
erdos-renyi,25,10,32.0,0.026622296173044926,1.4409317803660566,24,15,24,"[N:T3,0,[], N:T10,32.0,[]]",bfs
erdos-renyi,25,10,34.0,0.027823240589198037,1.3764320785597381,24,15,24,"[N:T9,0,[], N:T0,34.0,[]]",bfs
erdos-renyi,25,10,26.0,0.02159468438538206,1.3255813953488371,24,14,24,"[N:T6,0,[], N:T18,26.0,[]]",bfs
erdos-renyi,25,1,18.0,0.15254237288135594,2.0,48,4,48,"[N:T2,0,[], N:T4,18.0,[]]",bfs
erdos-renyi,25,1,16.0,0.15384615384615385,2.0,48,4,48,"[N:T5,0,[], N:T17,16.0,[]]",bfs
erdos-renyi,25,1,14.0,0.21212121212121213,2.0,48,3,48,"[N:T4,0,[], N:T6,14.0,[]]",bfs
erdos-renyi,25,1,18.0,0.12857142857142856,2.0,48,4,48,"[N:T3,0,[], N:T2,18.0,[]]",bfs
erdos-renyi,25,1,18.0,0.16071428571428573,2.0,48,2,48,"[N:T7,0,[], N:T16,18.0,[]]",bfs
erdos-renyi,25,2,18.0,0.0989010989010989,1.6813186813186813,48,4,48,"[N:T2,0,[], N:T0,18.0,[]]",bfs
erdos-renyi,25,2,26.0,0.09027777777777778,1.4861111111111112,48,5,48,"[N:T8,0,[], N:T17,26.0,[]]",bfs
erdos-renyi,25,2,18.0,0.07086614173228346,1.4094488188976377,48,5,48,"[N:T5,0,[], N:T19,18.0,[]]",bfs
erdos-renyi,25,2,18.0,0.08737864077669903,1.7281553398058251,48,5,48,"[N:T4,0,[], N:T10,18.0,[]]",bfs
