graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,7,18.0,0.019271948608137045,1.3811563169164882,24,12,24,"[T9 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.020224719101123594,1.3752808988764045,24,11,24,"[T8 W: 0, T10 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.020689655172413793,1.3402298850574712,24,11,24,"[T0 W: 0, T16 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.018867924528301886,1.4863731656184487,24,14,24,"[T2 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.01775147928994083,1.331360946745562,24,11,24,"[T8 W: 0, T11 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.015151515151515152,1.361952861952862,24,14,24,"[T12 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.015332197614991482,1.3356047700170357,24,14,24,"[T16 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.01651376146788991,1.3266055045871559,24,11,24,"[T20 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.018518518518518517,1.5061728395061729,24,14,24,"[T6 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.017408123791102514,1.3462282398452612,24,13,24,"[T4 W: 0, T8 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.018867924528301886,1.3459119496855345,24,10,24,"[T0 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.014218009478672985,1.3333333333333333,24,15,24,"[T18 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.014084507042253521,1.408450704225352,24,15,24,"[T6 W: 0, T11 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.01361573373676248,1.3827534039334342,24,16,24,"[T0 W: 0, T22 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.015544041450777202,1.4369602763385148,24,17,24,"[T24 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.016363636363636365,1.3454545454545455,24,13,24,"[T0 W: 0, T11 W: 18.0]",egobalance
erdos-renyi,25,1,8.0,0.06557377049180328,2.0,48,4,48,"[T6 W: 0, T12 W: 8.0]",egobalance
erdos-renyi,25,1,18.0,0.10714285714285714,1.4166666666666667,48,3,48,"[T11 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,1,14.0,0.08333333333333333,1.75,48,3,48,"[T2 W: 0, T21 W: 14.0]",egobalance
erdos-renyi,25,1,7.0,0.1206896551724138,2.0,48,2,48,"[T11 W: 0, T10 W: 7.0]",egobalance
erdos-renyi,25,1,16.0,0.12698412698412698,1.619047619047619,48,4,48,"[T8 W: 0, T15 W: 16.0]",egobalance
erdos-renyi,25,2,16.0,0.0898876404494382,1.6629213483146068,48,4,48,"[T19 W: 0, T1 W: 16.0]",egobalance
erdos-renyi,25,2,9.0,0.04891304347826087,1.891304347826087,48,6,48,"[T1 W: 0, T8 W: 9.0]",egobalance
erdos-renyi,25,2,18.0,0.0989010989010989,1.5934065934065933,48,3,48,"[T6 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.1,1.7666666666666666,48,4,48,"[T9 W: 0, T6 W: 18.0]",egobalance
erdos-renyi,25,2,15.0,0.08426966292134831,1.7303370786516854,48,5,48,"[T7 W: 0, T13 W: 15.0]",egobalance
erdos-renyi,25,3,14.0,0.04,1.4857142857142858,48,7,48,"[T1 W: 0, T16 W: 14.0]",egobalance
erdos-renyi,25,3,18.0,0.04639175257731959,1.402061855670103,48,7,48,"[T15 W: 0, T16 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.041666666666666664,1.5,48,6,48,"[T0 W: 0, T22 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.07086614173228346,1.5433070866141732,48,5,48,"[T6 W: 0, T13 W: 18.0]",egobalance
erdos-renyi,25,3,18.0,0.059602649006622516,1.5298013245033113,48,6,48,"[T3 W: 0, T20 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.047872340425531915,1.4042553191489362,48,7,48,"[T1 W: 0, T23 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.0313588850174216,1.4599303135888502,48,8,48,"[T2 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.04568527918781726,1.385786802030457,48,6,48,"[T4 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.03879310344827586,1.456896551724138,48,7,48,"[T0 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,4,18.0,0.03345724907063197,1.412639405204461,48,7,48,"[T1 W: 0, T3 W: 18.0]",egobalance
